time_s,raw_roll_deg,raw_pitch_deg,filtered_roll_deg,filtered_pitch_deg,x_motor_command_mm,y_motor_command_mm,x_position_mm,y_position_mm,residual_roll_deg,residual_pitch_deg,stabilization_error_deg,stable
77.53000,-7.82252,-0.01311,-7.95230,-0.05516,31.11016,-0.00586,31.58873,1.42182,-0.05511,0.30029,0.30531,true
77.54000,-8.00224,0.14677,-7.96289,-0.01232,32.00000,-0.80763,31.62300,1.23604,-0.05714,0.29669,0.30215,true
77.55000,-7.82319,0.21097,-7.93325,0.03506,31.14017,-1.08776,31.58277,1.04239,-0.03756,0.29566,0.29803,true
77.56000,-7.82966,-0.06399,-7.91127,0.01404,31.20550,0.36414,31.55133,0.98587,-0.02344,0.26051,0.26156,true
77.57000,-7.99660,0.65729,-7.92938,0.15052,32.00000,-3.33172,31.58872,0.62607,-0.03220,0.30704,0.30873,true
77.58000,-7.82139,0.15732,-7.90646,0.15197,31.16762,-0.63670,31.55362,0.52084,-0.01806,0.28218,0.28275,true
77.59000,-8.49426,0.34680,-8.03118,0.19331,32.00000,-1.60000,31.59082,0.34410,-0.13347,0.27933,0.30958,true
77.60000,-7.95879,0.45001,-8.01582,0.24777,31.75609,-2.08042,31.60459,0.14206,-0.11467,0.28329,0.30562,true
77.61000,-8.21513,0.74314,-8.05811,0.35288,32.00000,-3.51361,31.63755,-0.16258,-0.14872,0.31223,0.34584,true
77.62000,-7.78254,0.32995,-7.99964,0.34801,30.82918,-1.29476,31.57018,-0.25693,-0.10709,0.28378,0.30332,true
77.63000,-8.06956,0.54726,-8.01448,0.39029,32.00000,-2.40666,31.60600,-0.43607,-0.11298,0.28127,0.30311,true
77.64000,-8.35852,1.23105,-8.08747,0.56868,32.00000,-5.84249,31.63883,-0.88661,-0.17777,0.34702,0.38991,true
77.65000,-8.14453,0.28421,-8.09958,0.50832,32.00000,-0.82614,31.66893,-0.88157,-0.18235,0.28793,0.34081,true
77.66000,-7.82288,0.68913,-8.04087,0.54668,30.98930,-2.95400,31.61229,-1.05427,-0.13780,0.28312,0.31487,true
77.67000,-7.90131,0.46331,-8.01126,0.52899,31.45281,-1.76218,31.59900,-1.11327,-0.11151,0.25068,0.27436,true
77.68000,-8.04643,0.73601,-8.01872,0.57292,32.00000,-3.17015,31.63242,-1.28467,-0.11062,0.25175,0.27498,true
77.69000,-7.93724,0.76578,-8.00143,0.61384,31.65996,-3.27377,31.63472,-1.45043,-0.09275,0.25123,0.26781,true
77.70000,-7.88381,0.77752,-7.97648,0.64857,31.40677,-3.28886,31.61572,-1.60363,-0.07255,0.24766,0.25807,true
77.71000,-7.91652,1.06605,-7.96376,0.73715,31.60059,-4.72018,31.61446,-1.86334,-0.06014,0.27131,0.27790,true
77.72000,-7.98009,1.24167,-7.96722,0.84419,31.93820,-5.51773,31.64144,-2.16788,-0.05686,0.30223,0.30753,true
77.73000,-7.69486,1.28126,-7.90943,0.93693,30.48196,-5.60241,31.54482,-2.45409,-0.02323,0.32341,0.32424,true
77.74000,-8.16426,1.21885,-7.96350,0.99675,32.00000,-5.18332,31.58275,-2.68152,-0.06781,0.32637,0.33334,true
77.75000,-7.90149,1.11463,-7.95034,1.02176,31.53823,-4.58727,31.57904,-2.84034,-0.05558,0.31167,0.31659,true
77.76000,-8.22791,1.28468,-8.00924,1.07754,32.00000,-5.42589,31.61412,-3.05580,-0.10571,0.31359,0.33093,true
77.77000,-7.60326,1.45391,-7.92310,1.15740,29.96963,-6.22671,31.47708,-3.32004,-0.05383,0.32739,0.33178,true
77.78000,-7.99461,1.60691,-7.93827,1.25277,32.00000,-6.91860,31.52065,-3.61992,-0.05811,0.34779,0.35262,true
77.79000,-7.98213,1.52384,-7.94758,1.31029,31.97642,-6.39142,31.55863,-3.85088,-0.05792,0.34757,0.35236,true
77.80000,-7.89469,1.30656,-7.93636,1.30950,31.52100,-5.22217,31.55550,-3.96515,-0.04748,0.31821,0.32173,true
77.81000,-7.84436,1.55796,-7.91684,1.36221,31.27696,-6.50322,31.53229,-4.17666,-0.03376,0.31805,0.31984,true
77.82000,-7.82458,1.54866,-7.89726,1.40177,31.19756,-6.39828,31.50439,-4.36179,-0.02116,0.31133,0.31204,true
77.83000,-7.85650,1.41991,-7.88861,1.40562,31.38148,-5.69945,31.49415,-4.47327,-0.01508,0.28731,0.28770,true
77.84000,-7.82838,1.87229,-7.87583,1.50464,31.24773,-7.99886,31.47361,-4.76707,-0.00743,0.31287,0.31296,true
77.85000,-7.58999,1.93771,-7.81518,1.59653,30.04776,-8.22385,31.35479,-5.05513,0.02351,0.33274,0.33357,true
77.86000,-7.90412,1.81622,-7.83405,1.64314,31.71362,-7.50483,31.38470,-5.25927,0.01212,0.32832,0.32854,true
77.87000,-7.86991,1.93876,-7.84166,1.70586,31.51880,-8.07792,31.39587,-5.49416,0.00731,0.33232,0.33240,true
77.88000,-7.63905,1.86050,-7.79867,1.73867,30.33490,-7.61090,31.30746,-5.67055,0.02819,0.32103,0.32227,true
77.89000,-7.50511,1.92391,-7.73639,1.77798,29.69981,-7.89796,31.17349,-5.85617,0.05699,0.31393,0.31906,true
77.90000,-7.89573,2.14864,-7.77019,1.85662,31.75696,-8.99941,31.22211,-6.11811,0.03533,0.32709,0.32900,true
77.91000,-7.65903,2.26400,-7.74661,1.94306,30.51470,-9.50095,31.16316,-6.40001,0.04418,0.34305,0.34589,true
77.92000,-7.56349,2.06298,-7.70776,1.96850,30.05396,-8.38290,31.07072,-6.56525,0.05993,0.32719,0.33263,true
77.93000,-7.99172,2.03069,-7.76801,1.98170,32.00000,-8.19068,31.14816,-6.70070,0.01904,0.30652,0.30711,true
77.94000,-7.68316,2.11151,-7.75000,2.00924,30.63997,-8.58782,31.10581,-6.85796,0.02645,0.29475,0.29593,true
77.95000,-7.81214,2.26512,-7.76319,2.06353,31.31643,-9.33996,31.12337,-7.06480,0.01765,0.29733,0.29786,true
77.96000,-7.54473,1.96828,-7.71684,2.04332,29.94032,-7.76908,31.02478,-7.12349,0.03936,0.26245,0.26538,true
77.97000,-7.78222,2.62681,-7.73071,2.16712,31.20029,-11.14454,31.03940,-7.45858,0.02914,0.30248,0.30388,true
77.98000,-7.42538,2.40884,-7.66593,2.21841,29.36803,-9.89937,30.90012,-7.66197,0.05911,0.30292,0.30863,true
77.99000,-7.72764,2.44346,-7.67902,2.26616,30.97797,-10.01964,30.90661,-7.85845,0.04763,0.30155,0.30529,true
78.00000,-7.65275,2.61421,-7.67345,2.34001,30.58231,-10.83699,30.87959,-8.10666,0.04645,0.31334,0.31677,true
78.01000,-7.52210,2.17131,-7.64133,2.30421,29.92310,-8.50099,30.79988,-8.13952,0.05864,0.26933,0.27564,true
78.02000,-7.28003,2.64295,-7.56467,2.37609,28.72550,-10.94177,30.62701,-8.37304,0.09208,0.28283,0.29744,true
78.03000,-7.28803,2.76747,-7.50598,2.45913,28.84996,-11.49736,30.47893,-8.63340,0.11375,0.30078,0.32157,true
78.04000,-7.67841,2.52279,-7.54256,2.47264,30.90197,-10.16069,30.51418,-8.76067,0.08598,0.28247,0.29526,true
78.05000,-7.80931,2.65698,-7.59916,2.51175,31.52859,-10.82926,30.59871,-8.93306,0.05052,0.27848,0.28303,true
78.06000,-7.42371,2.37217,-7.56193,2.48213,29.50321,-9.33623,30.50742,-8.96665,0.06492,0.24047,0.24908,true
78.07000,-7.46640,2.73882,-7.54166,2.53660,29.76126,-11.23564,30.44524,-9.15574,0.06965,0.24766,0.25727,true
78.08000,-7.53401,2.56532,-7.54004,2.54269,30.12768,-10.29265,30.41878,-9.25048,0.06465,0.23007,0.23898,true
78.09000,-7.45810,2.89941,-7.52265,2.61838,29.74290,-11.98725,30.36245,-9.47854,0.06796,0.24874,0.25786,true
78.10000,-7.39762,2.88840,-7.49613,2.67567,29.45392,-11.84852,30.28674,-9.67604,0.07556,0.25666,0.26755,true
78.11000,-7.35993,2.63952,-7.46723,2.66800,29.29097,-10.51860,30.20376,-9.74626,0.08371,0.23144,0.24611,true
78.12000,-7.51466,3.18654,-7.47729,2.77802,30.11045,-13.31252,30.19599,-10.04344,0.07170,0.26716,0.27662,true
78.13000,-7.68792,3.13419,-7.52198,2.85359,30.98173,-12.92577,30.26146,-10.28364,0.04338,0.28268,0.28599,true
78.14000,-7.27254,3.26404,-7.46906,2.94068,28.81772,-13.50446,30.14115,-10.55204,0.06623,0.30267,0.30983,true
78.15000,-7.33511,3.29028,-7.44064,3.01486,29.19414,-13.54296,30.06223,-10.80128,0.07492,0.31454,0.32334,true
78.16000,-7.21159,3.11728,-7.39204,3.03659,28.59619,-12.58099,29.94006,-10.94959,0.09298,0.29919,0.31330,true
78.17000,-7.48886,3.65999,-7.41258,3.16886,30.06119,-15.32085,29.95016,-11.31386,0.07496,0.34039,0.34855,true
78.18000,-7.15591,3.35316,-7.35812,3.20796,28.34330,-13.61394,29.81625,-11.50554,0.09594,0.33158,0.34518,true
78.19000,-7.42968,3.17833,-7.37330,3.20168,29.79688,-12.68095,29.81464,-11.60349,0.08035,0.30080,0.31135,true
78.20000,-7.06177,3.29864,-7.30720,3.22225,27.90682,-13.30047,29.65565,-11.74490,0.10671,0.28602,0.30528,true
78.21000,-7.28262,3.21546,-7.30199,3.22081,29.10363,-12.85442,29.60965,-11.83736,0.10042,0.26147,0.28009,true
78.22000,-7.32718,3.18358,-7.30733,3.21291,29.33623,-12.69366,29.58687,-11.90872,0.08938,0.23573,0.25211,true
78.23000,-7.25199,3.53194,-7.29559,3.28060,28.94751,-14.47621,29.53359,-12.12268,0.08781,0.24993,0.26491,true
78.24000,-7.09979,3.75313,-7.25405,3.38086,28.18530,-15.52863,29.42123,-12.40651,0.10126,0.27923,0.29703,true
78.25000,-7.19711,3.69797,-7.24197,3.44814,28.72625,-15.13823,29.36332,-12.63415,0.09886,0.28960,0.30601,true
78.26000,-6.86727,3.91305,-7.16246,3.54678,27.05983,-16.15998,29.17136,-12.92797,0.13037,0.31479,0.34072,true
78.27000,-7.24314,3.74173,-7.17958,3.58815,29.06067,-15.17984,29.16213,-13.11563,0.11095,0.30924,0.32854,true
78.28000,-7.15657,3.54662,-7.17470,3.57934,28.60115,-14.14112,29.11539,-13.20108,0.10415,0.27907,0.29787,true
78.29000,-6.65406,3.91140,-7.06423,3.64979,26.04759,-16.00829,28.85974,-13.43502,0.15070,0.29104,0.32774,true
78.30000,-6.90979,3.76144,-7.03146,3.67348,27.47048,-15.16770,28.74396,-13.57941,0.15453,0.27863,0.31861,true
78.31000,-7.01001,3.60571,-7.02691,3.65910,28.01661,-14.34882,28.68335,-13.64353,0.14393,0.24822,0.28693,true
78.32000,-7.36675,3.44419,-7.09902,3.61350,29.83818,-13.54203,28.77959,-13.63507,0.09588,0.20474,0.22607,true
78.33000,-7.03986,3.96037,-7.08647,3.68710,28.09483,-16.22033,28.72252,-13.85051,0.09417,0.22447,0.24342,true
78.34000,-6.90144,4.06407,-7.04721,3.76708,27.40367,-16.66801,28.61262,-14.08530,0.10595,0.24576,0.26762,true
78.35000,-7.10910,4.11552,-7.06034,3.84101,28.50400,-16.84265,28.60357,-14.31508,0.09055,0.26224,0.27744,true
78.36000,-6.78324,4.43706,-7.00155,3.96748,26.83031,-18.39925,28.45580,-14.65543,0.11240,0.30362,0.32376,true
78.37000,-6.83951,4.17812,-6.96717,4.01217,27.18106,-16.94254,28.34957,-14.84602,0.12023,0.30067,0.32381,true
78.38000,-6.92004,4.33514,-6.95717,4.08070,27.62869,-17.69331,28.28949,-15.08329,0.11521,0.30988,0.33060,true
78.39000,-6.81691,4.26337,-6.92741,4.11946,27.11445,-17.25300,28.19157,-15.26410,0.12049,0.30343,0.32648,true
78.40000,-6.91644,4.47864,-6.92508,4.19567,27.65378,-18.30687,28.14676,-15.51767,0.11161,0.31625,0.33537,true
78.41000,-6.58525,4.24668,-6.85298,4.20649,25.96983,-17.04244,27.96535,-15.64473,0.13836,0.29531,0.32611,true
78.42000,-6.78656,4.34183,-6.83888,4.23521,27.07370,-17.51514,27.89104,-15.80060,0.13388,0.28506,0.31493,true
78.43000,-6.72519,4.38622,-6.81476,4.26725,26.77658,-17.70982,27.79817,-15.95970,0.13478,0.27732,0.30834,true
78.44000,-6.80715,4.11902,-6.81315,4.23580,27.22029,-16.31418,27.75001,-15.98924,0.12436,0.23849,0.26896,true
78.45000,-6.37690,4.57609,-6.72059,4.30800,25.03112,-18.67603,27.52344,-16.21314,0.16027,0.25471,0.30094,true
78.46000,-6.52892,4.74630,-6.67992,4.40100,25.90634,-19.46392,27.38868,-16.48404,0.16725,0.27999,0.32614,true
78.47000,-6.63215,4.49496,-6.66978,4.42093,26.47643,-18.08247,27.31266,-16.61724,0.15838,0.26662,0.31012,true
78.48000,-6.53050,4.69774,-6.64023,4.47966,25.96987,-19.09329,27.20076,-16.82358,0.15996,0.27377,0.31708,true
78.49000,-6.26036,4.40464,-6.55963,4.46375,24.62654,-17.53662,26.98624,-16.88300,0.18693,0.24300,0.30658,true
78.50000,-6.50980,4.47173,-6.54906,4.46544,25.98477,-17.89564,26.90279,-16.96738,0.17664,0.22359,0.28495,true
78.51000,-6.46849,4.64675,-6.53196,4.50391,25.78596,-18.78503,26.80972,-17.11886,0.17047,0.22420,0.28164,true
78.52000,-6.39731,4.75358,-6.50339,4.55688,25.44217,-19.28701,26.69576,-17.29954,0.17055,0.23200,0.28794,true
78.53000,-6.48994,4.82425,-6.50054,4.61361,25.94507,-19.58902,26.63320,-17.49033,0.15776,0.24103,0.28807,true
78.54000,-6.41807,4.67993,-6.48304,4.62768,25.58221,-18.79215,26.54562,-17.59881,0.15336,0.22798,0.27476,true
78.55000,-6.17208,4.81425,-6.41706,4.66727,24.34868,-19.46077,26.36254,-17.75397,0.17357,0.22877,0.28717,true
78.56000,-6.17903,4.68033,-6.36656,4.67004,24.45614,-18.73559,26.20367,-17.83578,0.18436,0.21110,0.28027,true
78.57000,-6.87761,5.07653,-6.47499,4.75629,28.06862,-20.75010,26.35908,-18.07864,0.11478,0.23663,0.26300,true
78.58000,-6.21663,4.98090,-6.42017,4.80394,24.58433,-20.16893,26.21119,-18.25283,0.13262,0.24074,0.27485,true
78.59000,-6.30430,5.03484,-6.39559,4.85293,25.09064,-20.39155,26.11781,-18.43105,0.13386,0.24517,0.27934,true
78.60000,-6.06330,5.03005,-6.32508,4.89051,23.89027,-20.31365,25.93218,-18.58794,0.15796,0.24353,0.29027,true
78.61000,-5.98808,4.85373,-6.25358,4.88271,23.58424,-19.37474,25.73652,-18.65350,0.18055,0.21933,0.28409,true
78.62000,-5.82655,5.16819,-6.16297,4.94328,22.83979,-20.98457,25.49512,-18.84776,0.21081,0.23134,0.31298,true
78.63000,-6.15399,5.20076,-6.16107,4.99791,24.60615,-21.08426,25.42104,-19.03413,0.19419,0.23938,0.30824,true
78.64000,-6.35874,5.35619,-6.20301,5.07393,25.65086,-21.81608,25.44019,-19.26596,0.15704,0.25744,0.30156,true
78.65000,-5.95649,5.54905,-6.15070,5.17474,23.55671,-22.71513,25.28324,-19.55339,0.17011,0.28639,0.33310,true
78.66000,-6.07042,4.87891,-6.13367,5.11197,24.19399,-19.19253,25.19247,-19.52332,0.16445,0.23114,0.28367,true
78.67000,-5.92483,5.35557,-6.08936,5.16366,23.47122,-21.68834,25.04903,-19.70374,0.17290,0.23772,0.29395,true
78.68000,-5.72260,5.25698,-6.01154,5.18346,22.48982,-21.12985,24.83576,-19.82258,0.19740,0.22781,0.30144,true
78.69000,-5.48297,5.30712,-5.89939,5.20970,21.35457,-21.36355,24.54566,-19.95100,0.23702,0.22195,0.32472,true
78.70000,-6.04415,5.83806,-5.93011,5.34302,24.33471,-24.03855,24.52808,-20.29163,0.20191,0.27011,0.33724,true
78.71000,-5.91766,5.59795,-5.92747,5.39711,23.65705,-22.67024,24.45550,-20.48984,0.18641,0.27465,0.33193,true
78.72000,-5.88511,5.69180,-5.91848,5.45964,23.49418,-23.08907,24.37539,-20.70645,0.17537,0.28302,0.33295,true
78.73000,-5.65377,5.73282,-5.86231,5.51760,22.32596,-23.22966,24.20460,-20.91671,0.18884,0.28842,0.34474,true
78.74000,-5.90680,5.48913,-5.87175,5.51156,23.67579,-21.92543,24.16053,-21.00077,0.16838,0.26137,0.31091,true
78.75000,-5.71132,5.65846,-5.83771,5.54273,22.67005,-22.79429,24.03633,-21.15023,0.17137,0.25517,0.30737,true
78.76000,-5.43221,5.47297,-5.75167,5.52793,21.28594,-21.81569,23.80713,-21.20569,0.20011,0.22650,0.30224,true
78.77000,-5.44023,5.71804,-5.68559,5.56826,21.42075,-23.07981,23.60826,-21.36186,0.21647,0.22780,0.31425,true
78.78000,-5.86907,5.71205,-5.72452,5.59877,23.67668,-23.00525,23.61396,-21.49881,0.17897,0.22407,0.28677,true
78.79000,-5.73803,5.61990,-5.72739,5.60325,22.96687,-22.50268,23.56004,-21.58247,0.16262,0.20764,0.26374,true
78.80000,-5.43053,5.67375,-5.66440,5.61821,21.39789,-22.77200,23.37986,-21.68159,0.18056,0.19781,0.26783,true
78.81000,-5.70423,5.92528,-5.67285,5.68336,22.86042,-24.03650,23.33657,-21.87784,0.16129,0.21391,0.26790,true
78.82000,-5.27913,5.79038,-5.58931,5.70607,20.68649,-23.27840,23.11573,-21.99455,0.18962,0.20743,0.28104,true
78.83000,-5.03895,6.18094,-5.47254,5.80683,19.55468,-25.24242,22.81898,-22.26521,0.23220,0.24052,0.33432,true
78.84000,-5.29649,5.98072,-5.43519,5.84372,20.99367,-24.11281,22.66687,-22.41917,0.23153,0.23893,0.33271,true
78.85000,-5.28449,5.81069,-5.40321,5.83671,20.97337,-23.20668,22.52575,-22.48480,0.22822,0.21551,0.31390,true
78.86000,-5.41297,6.29235,-5.40528,5.93339,21.66254,-25.66705,22.45381,-22.74999,0.20817,0.24589,0.32218,true
78.87000,-4.91964,6.11488,-5.30224,5.97190,19.14813,-24.65775,22.17834,-22.90897,0.24234,0.24465,0.34436,true
78.88000,-5.15109,6.19407,-5.27017,6.01904,20.43927,-25.01894,22.03342,-23.08480,0.23818,0.24784,0.34374,true
78.89000,-5.19381,6.26110,-5.25397,6.07040,20.69184,-25.30879,21.92162,-23.27013,0.22644,0.25286,0.33943,true
78.90000,-5.05166,6.30457,-5.21104,6.12008,19.98567,-25.47405,21.76029,-23.45379,0.22903,0.25663,0.34397,true
78.91000,-5.22293,5.89852,-5.21357,6.07307,20.90470,-23.35209,21.68899,-23.44532,0.20868,0.21174,0.29729,true
78.92000,-4.98506,6.19092,-5.16508,6.09808,19.69066,-24.89240,21.52246,-23.56591,0.21553,0.20660,0.29856,true
78.93000,-4.87545,6.38891,-5.10363,6.15978,19.18546,-25.87329,21.32771,-23.75819,0.22830,0.22024,0.31721,true
78.94000,-4.89183,6.09367,-5.05869,6.14576,19.33599,-24.30247,21.16174,-23.80354,0.23174,0.19487,0.30279,true
78.95000,-4.95807,6.40116,-5.03734,6.19995,19.72238,-25.88360,21.04179,-23.97688,0.22311,0.20573,0.30348,true
78.96000,-4.57997,6.09490,-4.94030,6.17766,17.82033,-24.26487,20.77333,-24.00088,0.25304,0.17744,0.30905,true
78.97000,-4.78503,6.30371,-4.90735,6.20440,18.97053,-25.35252,20.62310,-24.11352,0.24842,0.17602,0.30446,true
78.98000,-4.68248,6.44128,-4.85964,6.25466,18.48431,-26.02384,20.44487,-24.27271,0.25158,0.18649,0.31316,true
78.99000,-4.61314,6.26855,-4.80734,6.25761,18.18333,-25.08937,20.25641,-24.34077,0.25676,0.17242,0.30928,true
79.00000,-4.27409,6.41995,-4.69420,6.29205,16.51394,-25.85711,19.94453,-24.46713,0.29194,0.17527,0.34051,true
79.01000,-4.72459,6.39913,-4.70065,6.31477,18.93156,-25.71347,19.86012,-24.57099,0.26438,0.17203,0.31542,true
79.02000,-4.75390,6.65965,-4.71194,6.38795,19.07377,-27.01528,19.79459,-24.77468,0.23670,0.19428,0.30622,true
79.03000,-4.48682,6.66126,-4.66418,6.44594,17.70139,-26.94356,19.62016,-24.95542,0.24086,0.20708,0.31764,true
79.04000,-4.61739,5.92564,-4.65425,6.33554,18.41846,-23.13428,19.52001,-24.80366,0.22575,0.13463,0.26285,true
79.05000,-4.63967,6.77918,-4.65116,6.42967,18.54275,-27.60127,19.43858,-25.03679,0.20849,0.17047,0.26931,true
79.06000,-4.27947,6.54262,-4.57229,6.45364,16.71192,-26.29384,19.21135,-25.14155,0.23054,0.16825,0.28541,true
79.07000,-4.24634,6.86865,-4.50313,6.54169,16.62935,-27.92788,18.99619,-25.37374,0.24591,0.19826,0.31588,true
79.08000,-4.41290,6.57171,-4.48399,6.54806,17.55304,-26.31963,18.87593,-25.45257,0.23499,0.18492,0.29903,true
79.09000,-4.07008,7.07199,-4.39617,6.65923,15.82824,-28.86020,18.62195,-25.73654,0.25932,0.22509,0.34339,true
79.10000,-4.18510,6.61693,-4.35138,6.65025,16.50987,-26.42152,18.44594,-25.79362,0.26010,0.20185,0.32923,true
79.11000,-4.21030,6.41055,-4.32145,6.59939,16.68711,-25.38039,18.29937,-25.75918,0.25339,0.15960,0.29947,true
79.12000,-4.37854,6.43907,-4.33356,6.56538,17.57652,-25.58117,18.23914,-25.74435,0.22622,0.12929,0.26056,true
79.13000,-4.31792,6.90334,-4.33024,6.63708,17.25459,-27.98249,18.15709,-25.93086,0.20903,0.15437,0.25985,true
79.14000,-4.08044,6.90993,-4.27724,6.69498,16.04892,-27.93773,17.98141,-26.09810,0.21811,0.17045,0.27681,true
79.15000,-3.95153,6.87946,-4.20813,6.73412,15.45037,-27.71934,17.77049,-26.23320,0.23449,0.17582,0.29308,true
79.16000,-4.03498,6.89055,-4.17139,6.76731,15.95080,-27.73306,17.61885,-26.35819,0.23332,0.17776,0.29332,true
79.17000,-3.74897,7.22369,-4.08177,6.86414,14.53450,-29.39323,17.36182,-26.61111,0.25869,0.21136,0.33406,true
79.18000,-4.22316,7.09647,-4.11177,6.91344,17.04707,-28.63963,17.33559,-26.78015,0.22213,0.21840,0.31151,true
79.19000,-3.70482,6.97886,-4.02542,6.92732,14.37481,-27.98690,17.08886,-26.88071,0.24679,0.20714,0.32220,true
79.20000,-4.14472,6.95042,-4.05073,6.93222,16.70918,-27.82691,17.05722,-26.95956,0.21357,0.19233,0.28741,true
79.21000,-3.50268,6.88674,-3.93445,6.92257,13.41213,-27.49729,16.75346,-27.00437,0.25391,0.17148,0.30639,true
79.22000,-3.95722,7.30334,-3.93928,7.00336,15.85375,-29.62924,16.67849,-27.22311,0.23034,0.19758,0.30347,true
79.23000,-3.78508,7.01309,-3.90656,7.00542,14.97190,-28.06299,16.53627,-27.29310,0.22750,0.18215,0.29144,true
79.24000,-3.96464,7.00254,-3.91889,7.00481,15.92199,-28.00701,16.48508,-27.35260,0.20238,0.16666,0.26218,true
79.25000,-3.47103,7.11701,-3.82386,7.02862,13.39496,-28.59058,16.22757,-27.45576,0.23303,0.16468,0.28535,true
79.26000,-3.85762,6.99954,-3.83102,7.02245,15.46735,-27.96640,16.16422,-27.49831,0.21003,0.14787,0.25686,true
79.27000,-3.58060,6.90380,-3.77789,6.99727,14.04888,-27.48561,15.98794,-27.49726,0.21909,0.12296,0.25124,true
79.28000,-3.40619,7.06744,-3.69902,7.01216,13.21878,-28.34640,15.75718,-27.56802,0.24027,0.12016,0.26864,true
79.29000,-3.42542,6.98850,-3.64097,7.00714,13.40284,-27.92816,15.56098,-27.59803,0.24927,0.10763,0.27152,true
79.30000,-3.45926,7.33995,-3.60242,7.07776,13.63857,-29.72330,15.40078,-27.77513,0.24778,0.13397,0.28168,true
79.31000,-3.50324,7.25944,-3.58137,7.11630,13.90464,-29.23620,15.27610,-27.89689,0.23765,0.14208,0.27689,true
79.32000,-3.18457,7.54858,-3.49718,7.20802,12.30488,-30.66646,15.02850,-28.12769,0.25994,0.17610,0.31398,true
79.33000,-3.25647,7.39150,-3.44611,7.24695,12.76297,-29.76640,14.83971,-28.26425,0.26382,0.18089,0.31988,true
79.34000,-3.29441,7.24825,-3.41392,7.24723,13.01195,-28.99442,14.68739,-28.32509,0.25793,0.16595,0.30670,true
79.35000,-3.16090,7.37571,-3.36024,7.27449,12.36724,-29.64317,14.49405,-28.43493,0.26328,0.16575,0.31111,true
79.36000,-3.31583,7.29486,-3.35081,7.27881,13.21482,-29.20169,14.38745,-28.49883,0.24605,0.15410,0.29032,true
79.37000,-2.95448,7.62058,-3.26672,7.35133,11.38504,-30.85561,14.13725,-28.69523,0.26759,0.17752,0.32112,true
79.38000,-3.14737,7.41251,-3.24140,7.36431,12.45912,-29.71687,13.99740,-28.78036,0.25795,0.16922,0.30850,true
79.39000,-2.91970,6.97602,-3.17314,7.28192,11.32744,-27.47999,13.77490,-28.67200,0.27058,0.11392,0.29359,true
79.40000,-3.02913,7.33164,-3.14259,7.29247,11.95923,-29.38086,13.62360,-28.73107,0.26331,0.10970,0.28525,true
79.41000,-3.28705,7.29315,-3.17324,7.29262,13.30599,-29.17334,13.59713,-28.76793,0.22604,0.10063,0.24743,true
79.42000,-2.74715,7.42394,-3.08283,7.32048,10.52322,-29.83920,13.34097,-28.85720,0.25241,0.10618,0.27383,true
79.43000,-2.89725,7.65564,-3.04346,7.39159,11.38630,-30.98863,13.17808,-29.03482,0.25106,0.13289,0.28406,true
79.44000,-2.76050,7.70363,-2.98342,7.45780,10.73295,-31.15533,12.97432,-29.21153,0.26016,0.15492,0.30279,true
79.45000,-2.37135,7.79524,-2.85355,7.52940,8.81689,-31.54952,12.62787,-29.40636,0.30341,0.17781,0.35167,true
79.46000,-2.60664,7.68548,-2.80116,7.56251,10.15688,-30.91240,12.42195,-29.53186,0.30432,0.17955,0.35334,true
79.47000,-2.40906,7.57341,-2.71797,7.56483,9.20798,-30.30554,12.15412,-29.59634,0.32056,0.16574,0.36087,true
79.48000,-2.59677,7.46097,-2.69225,7.54279,10.25470,-29.73045,11.99584,-29.60751,0.30671,0.14091,0.33753,true
79.49000,-2.53589,7.54391,-2.65908,7.54303,9.97278,-30.17686,11.82725,-29.65496,0.29773,0.12929,0.32459,true
79.50000,-2.19011,7.83144,-2.55957,7.60422,8.24823,-31.64077,11.52900,-29.82044,0.32268,0.14911,0.35546,true
79.51000,-2.33006,7.77987,-2.51088,7.64149,9.06956,-31.31133,11.32404,-29.94468,0.32013,0.15532,0.35582,true
79.52000,-2.46209,7.76556,-2.50053,7.66781,9.79507,-31.19775,11.19663,-30.04911,0.29863,0.15554,0.33671,true
79.53000,-2.05706,7.79474,-2.40643,7.69475,7.74388,-31.31759,10.90890,-30.15481,0.32079,0.15604,0.35673,true
79.54000,-2.31404,7.83107,-2.38683,7.72367,9.15525,-31.47318,10.76276,-30.26468,0.30386,0.15750,0.34225,true
79.55000,-2.38308,7.67265,-2.38603,7.71284,9.52823,-30.63488,10.65988,-30.29553,0.27894,0.13896,0.31164,true
79.56000,-2.35086,7.53973,-2.37857,7.67611,9.36502,-29.96984,10.55198,-30.26839,0.25942,0.10902,0.28140,true
79.57000,-1.92133,7.84429,-2.28156,7.71180,7.18591,-31.56084,10.27147,-30.37609,0.28631,0.11777,0.30959,true
79.58000,-2.19873,7.53603,-2.26398,7.67450,8.70446,-29.95214,10.14089,-30.34076,0.27124,0.08931,0.28557,true
79.59000,-2.39927,7.79865,-2.29269,7.70084,9.74484,-31.33020,10.10789,-30.42321,0.23428,0.09504,0.25283,true
79.60000,-1.57012,7.46668,-2.13938,7.65116,5.49128,-29.61096,9.72317,-30.35553,0.29142,0.06228,0.29800,true
79.61000,-2.05859,7.84094,-2.12223,7.69143,8.14612,-31.57104,9.59175,-30.45682,0.27570,0.07722,0.28631,true
79.62000,-1.87058,7.89700,-2.06884,7.73504,7.20746,-31.81253,9.39306,-30.56980,0.27942,0.09260,0.29437,true
