time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,camera_detected,human_detected,laser_enabled
224.12000,119.96089,30.14345,160.56041,120.40765,0.56041,0.40765,0.09625,0.07129,0.04659,-0.00052,119.91116,30.07159,119.86457,30.07211,0.00000,0.00000,0.04659,true,true,false,true
224.13000,119.99403,29.94318,160.75323,119.26325,0.75323,-0.73675,0.12930,-0.12877,0.06414,-0.02773,119.92871,30.04438,119.86457,30.07211,0.00000,0.00000,0.06988,true,true,false,true
224.14000,119.80259,30.03195,159.63939,119.77051,-0.36061,-0.22949,-0.06195,-0.04014,0.03739,-0.03036,119.90196,30.04175,119.86457,30.07211,0.00000,0.00000,0.04816,true,true,false,true
224.15000,119.95518,30.04118,160.52719,119.82325,0.52719,-0.17675,0.09055,-0.03091,0.04867,-0.03048,119.91324,30.04163,119.86457,30.07211,0.00000,0.00000,0.05742,true,true,false,true
224.16000,120.01368,30.04817,160.86755,119.86319,0.86755,-0.13681,0.14895,-0.02391,0.06994,-0.02909,119.93451,30.04302,119.86457,30.07211,0.00000,0.00000,0.07575,true,true,false,true
224.17000,119.98583,30.12238,160.70552,120.28725,0.70552,0.28725,0.12115,0.05022,0.08081,-0.01226,119.94538,30.05985,119.86457,30.07211,0.00000,0.00000,0.08173,true,true,false,true
224.18000,119.87070,30.01648,160.03567,119.68211,0.03567,-0.31789,0.00613,-0.05560,0.06496,-0.02145,119.92953,30.05066,119.86457,30.07211,0.00000,0.00000,0.06842,true,true,false,true
224.19000,119.87914,29.98025,160.08478,119.47508,0.08478,-0.52492,0.01456,-0.09178,0.05427,-0.03638,119.91884,30.03573,119.86457,30.07211,0.00000,0.00000,0.06533,true,true,false,true
224.20000,119.85520,30.08249,159.94549,120.05931,-0.05451,0.05931,-0.00937,0.01038,0.04077,-0.02646,119.90534,30.04565,119.86457,30.07211,0.00000,0.00000,0.04860,true,true,false,true
224.21000,119.78377,30.00515,159.52990,119.61737,-0.47010,-0.38263,-0.08075,-0.06692,0.01498,-0.03504,119.87955,30.03707,119.86457,30.07211,0.00000,0.00000,0.03811,true,true,false,true
224.22000,119.90136,30.16616,160.21406,120.53742,0.21406,0.53742,0.03676,0.09396,0.01960,-0.00767,119.88417,30.06444,119.86457,30.07211,0.00000,0.00000,0.02105,true,true,false,true
224.23000,119.78624,30.00609,159.54427,119.62274,-0.45573,-0.37726,-0.07828,-0.06598,-0.00116,-0.02004,119.86340,30.05207,119.86457,30.07211,0.00000,0.00000,0.02008,true,true,false,true
224.24000,119.83400,30.12108,159.82214,120.27982,-0.17786,0.27982,-0.03055,0.04895,-0.00740,-0.00540,119.85717,30.06671,119.86457,30.07211,0.00000,0.00000,0.00916,true,true,false,true
224.25000,119.70374,29.92211,159.06427,119.14285,-0.93573,-0.85715,-0.16060,-0.14979,-0.03991,-0.03604,119.82466,30.03607,119.86457,30.07211,0.00000,0.00000,0.05377,true,true,false,true
224.26000,119.93947,30.03232,160.43579,119.77262,0.43579,-0.22738,0.07486,-0.03977,-0.01556,-0.03683,119.84901,30.03528,119.86457,30.07211,0.00000,0.00000,0.03998,true,true,false,true
224.27000,119.85806,30.20414,159.96213,120.75445,-0.03787,0.75445,-0.00650,0.13186,-0.01363,-0.00104,119.85094,30.07107,119.86457,30.07211,0.00000,0.00000,0.01367,true,true,false,true
224.28000,119.85635,30.13163,159.95218,120.34011,-0.04782,0.34011,-0.00821,0.05949,-0.01248,0.01180,119.85208,30.08392,119.86457,30.07211,0.00000,0.00000,0.01718,true,true,false,true
224.29000,119.86116,29.98591,159.98017,119.50742,-0.01983,-0.49258,-0.00341,-0.08613,-0.01056,-0.00898,119.85401,30.06314,119.86457,30.07211,0.00000,0.00000,0.01386,true,true,false,true
224.30000,119.99232,30.07185,160.74328,119.99851,0.74328,-0.00149,0.12763,-0.00026,0.01876,-0.00713,119.88333,30.06498,119.86457,30.07211,0.00000,0.00000,0.02007,true,true,false,true
224.31000,119.99262,30.08226,160.74502,120.05799,0.74502,0.05799,0.12793,0.01014,0.04193,-0.00346,119.90649,30.06865,119.86457,30.07211,0.00000,0.00000,0.04207,true,true,false,true
224.32000,119.88941,29.96167,160.14453,119.36891,0.14453,-0.63109,0.02481,-0.11032,0.03830,-0.02614,119.90286,30.04597,119.86457,30.07211,0.00000,0.00000,0.04636,true,true,false,true
224.33000,119.91479,29.93836,160.29219,119.23571,0.29219,-0.76429,0.05016,-0.13358,0.04081,-0.04893,119.90538,30.02318,119.86457,30.07211,0.00000,0.00000,0.06372,true,true,false,true
224.34000,119.75210,30.05600,159.34563,119.90794,-0.65437,-0.09206,-0.11238,-0.01610,0.00831,-0.04197,119.87288,30.03014,119.86457,30.07211,0.00000,0.00000,0.04278,true,true,false,true
224.35000,119.93446,29.93633,160.40664,119.22411,0.40664,-0.77589,0.06980,-0.13561,0.02136,-0.06183,119.88593,30.01028,119.86457,30.07211,0.00000,0.00000,0.06542,true,true,false,true
224.36000,119.82735,29.98032,159.78345,119.47548,-0.21655,-0.52452,-0.03719,-0.09171,0.00893,-0.06817,119.87350,30.00394,119.86457,30.07211,0.00000,0.00000,0.06876,true,true,false,true
224.37000,119.80841,29.96715,159.67326,119.40022,-0.32674,-0.59978,-0.05610,-0.10486,-0.00486,-0.07596,119.85970,29.99615,119.86457,30.07211,0.00000,0.00000,0.07611,true,true,false,true
224.38000,119.70623,30.05841,159.07875,119.92171,-0.92125,-0.07829,-0.15816,-0.01369,-0.03739,-0.06274,119.82718,30.00937,119.86457,30.07211,0.00000,0.00000,0.07304,true,true,false,true
224.39000,120.02019,30.05934,160.90543,119.92702,0.90543,-0.07298,0.15544,-0.01276,0.00353,-0.05214,119.86809,30.01997,119.86457,30.07211,0.00000,0.00000,0.05226,true,true,false,true
224.40000,119.86208,30.01679,159.98552,119.68388,-0.01448,-0.31612,-0.00249,-0.05529,0.00225,-0.05281,119.86682,30.01930,119.86457,30.07211,0.00000,0.00000,0.05285,true,true,false,true
224.41000,119.97939,30.04840,160.66805,119.86451,0.66805,-0.13549,0.11472,-0.02369,0.02611,-0.04663,119.89068,30.02548,119.86457,30.07211,0.00000,0.00000,0.05344,true,true,false,true
224.42000,119.93138,29.98098,160.38872,119.47925,0.38872,-0.52075,0.06675,-0.09105,0.03474,-0.05605,119.89931,30.01606,119.86457,30.07211,0.00000,0.00000,0.06595,true,true,false,true
224.43000,119.75752,30.19295,159.37717,120.69051,-0.62283,0.69051,-0.10693,0.12070,0.00468,-0.01855,119.86925,30.05356,119.86457,30.07211,0.00000,0.00000,0.01913,true,true,false,true
224.44000,119.82564,30.09528,159.77350,120.13239,-0.22650,0.13239,-0.03892,0.02316,-0.00457,-0.00970,119.86000,30.06241,119.86457,30.07211,0.00000,0.00000,0.01072,true,true,false,true
224.45000,119.70798,30.05812,159.08894,119.92005,-0.91106,-0.07995,-0.15641,-0.01397,-0.03679,-0.01061,119.82778,30.06150,119.86457,30.07211,0.00000,0.00000,0.03829,true,true,false,true
224.46000,119.96689,29.99231,160.59532,119.54399,0.59532,-0.45601,0.10224,-0.07974,-0.00729,-0.02528,119.85728,30.04683,119.86457,30.07211,0.00000,0.00000,0.02631,true,true,false,true
224.47000,120.12460,29.98489,161.51291,119.50159,1.51291,-0.49841,0.25954,-0.08706,0.04933,-0.03838,119.91389,30.03373,119.86457,30.07211,0.00000,0.00000,0.06250,true,true,false,true
224.48000,119.80022,30.02722,159.62561,119.74348,-0.37439,-0.25652,-0.06432,-0.04487,0.02521,-0.03976,119.88978,30.03235,119.86457,30.07211,0.00000,0.00000,0.04708,true,true,false,true
224.49000,119.88207,30.16971,160.10182,120.55771,0.10182,0.55771,0.01748,0.09751,0.02357,-0.01064,119.88814,30.06148,119.86457,30.07211,0.00000,0.00000,0.02586,true,true,false,true
224.50000,119.84407,30.18639,159.88073,120.65302,-0.11927,0.65302,-0.02048,0.11415,0.01423,0.01584,119.87880,30.08795,119.86457,30.07211,0.00000,0.00000,0.02129,true,true,false,true
224.51000,119.90921,30.12850,160.25973,120.32222,0.25973,0.32222,0.04462,0.05636,0.02067,0.02444,119.88524,30.09655,119.86457,30.07211,0.00000,0.00000,0.03201,true,true,false,true
224.52000,119.77088,30.05733,159.45490,119.91554,-0.54510,-0.08446,-0.09363,-0.01477,-0.00358,0.01612,119.86099,30.08823,119.86457,30.07211,0.00000,0.00000,0.01651,true,true,false,true
224.53000,119.85985,29.94596,159.97254,119.27914,-0.02746,-0.72086,-0.00471,-0.12600,-0.00382,-0.01403,119.86075,30.05808,119.86457,30.07211,0.00000,0.00000,0.01454,true,true,false,true
224.54000,119.97499,30.04413,160.64245,119.84011,0.64245,-0.15989,0.11033,-0.02796,0.02040,-0.01699,119.88497,30.05512,119.86457,30.07211,0.00000,0.00000,0.02655,true,true,false,true
224.55000,119.93309,30.06857,160.39867,119.97977,0.39867,-0.02023,0.06849,-0.00354,0.03060,-0.01414,119.89517,30.05798,119.86457,30.07211,0.00000,0.00000,0.03371,true,true,false,true
224.56000,119.88135,30.02198,160.09763,119.71354,0.09763,-0.28646,0.01677,-0.05011,0.02767,-0.02177,119.89224,30.05034,119.86457,30.07211,0.00000,0.00000,0.03521,true,true,false,true
224.57000,119.78893,29.91178,159.55992,119.08382,-0.44008,-0.91618,-0.07552,-0.16009,0.00577,-0.05112,119.87034,30.02100,119.86457,30.07211,0.00000,0.00000,0.05144,true,true,false,true
224.58000,119.86755,29.99255,160.01734,119.54537,0.01734,-0.45463,0.00298,-0.07950,0.00518,-0.05714,119.86975,30.01497,119.86457,30.07211,0.00000,0.00000,0.05737,true,true,false,true
224.59000,119.80570,30.03832,159.65749,119.80691,-0.34251,-0.19309,-0.05884,-0.03378,-0.00840,-0.05218,119.85617,30.01993,119.86457,30.07211,0.00000,0.00000,0.05285,true,true,false,true
224.60000,119.89696,30.17282,160.18846,120.57548,0.18846,0.57548,0.03236,0.10061,0.00025,-0.01976,119.86481,30.05235,119.86457,30.07211,0.00000,0.00000,0.01976,true,true,false,true
224.61000,119.84794,30.08573,159.90325,120.07782,-0.09675,0.07782,-0.01663,0.01362,-0.00333,-0.01268,119.86123,30.05943,119.86457,30.07211,0.00000,0.00000,0.01311,true,true,false,true
224.62000,119.83180,30.16551,159.80934,120.53371,-0.19066,0.53371,-0.03274,0.09332,-0.00957,0.00981,119.85500,30.08192,119.86457,30.07211,0.00000,0.00000,0.01371,true,true,false,true
224.63000,119.82791,30.18896,159.78671,120.66771,-0.21329,0.66771,-0.03662,0.11672,-0.01531,0.03249,119.84926,30.10460,119.86457,30.07211,0.00000,0.00000,0.03592,true,true,false,true
224.64000,119.93484,30.06508,160.40885,119.95982,0.40885,-0.04018,0.07023,-0.00703,0.00284,0.02411,119.86741,30.09622,119.86457,30.07211,0.00000,0.00000,0.02427,true,true,false,true
224.65000,120.00499,30.14950,160.81699,120.44222,0.81699,0.44222,0.14028,0.07731,0.03200,0.03540,119.89657,30.10751,119.86457,30.07211,0.00000,0.00000,0.04772,true,true,false,true
224.66000,119.93090,30.05911,160.38593,119.92571,0.38593,-0.07429,0.06630,-0.01299,0.03928,0.02513,119.90385,30.09724,119.86457,30.07211,0.00000,0.00000,0.04663,true,true,false,true
224.67000,119.88312,30.04102,160.10793,119.82234,0.10793,-0.17766,0.01855,-0.03108,0.03488,0.01320,119.89945,30.08531,119.86457,30.07211,0.00000,0.00000,0.03729,true,true,false,true
224.68000,119.94568,30.17145,160.47192,120.56765,0.47192,0.56765,0.08103,0.09925,0.04467,0.03146,119.90924,30.10357,119.86457,30.07211,0.00000,0.00000,0.05464,true,true,false,true
224.69000,119.73506,30.11704,159.24649,120.25674,-0.75351,0.25674,-0.12939,0.04489,0.00774,0.03431,119.87231,30.10642,119.86457,30.07211,0.00000,0.00000,0.03517,true,true,false,true
224.70000,120.07307,30.09252,161.21310,120.11662,1.21310,0.11662,0.20818,0.02038,0.05027,0.03135,119.91484,30.10346,119.86457,30.07211,0.00000,0.00000,0.05925,true,true,false,true
224.71000,119.77034,30.14388,159.45176,120.41011,-0.54824,0.41011,-0.09416,0.07172,0.01962,0.03992,119.88419,30.11203,119.86457,30.07211,0.00000,0.00000,0.04448,true,true,false,true
224.72000,119.92585,30.12196,160.35654,120.28485,0.35654,0.28485,0.06125,0.04983,0.02846,0.04202,119.89303,30.11413,119.86457,30.07211,0.00000,0.00000,0.05075,true,true,false,true
224.73000,119.78686,30.02681,159.54787,119.74114,-0.45213,-0.25886,-0.07767,-0.04528,0.00594,0.02350,119.87051,30.09561,119.86457,30.07211,0.00000,0.00000,0.02424,true,true,false,true
224.74000,119.94141,30.12770,160.44707,120.31765,0.44707,0.31765,0.07680,0.05556,0.02097,0.03030,119.88554,30.10241,119.86457,30.07211,0.00000,0.00000,0.03685,true,true,false,true
224.75000,119.84193,30.19600,159.86828,120.70794,-0.13172,0.70794,-0.02261,0.12374,0.01173,0.05013,119.87630,30.12224,119.86457,30.07211,0.00000,0.00000,0.05148,true,true,false,true
224.76000,119.77981,30.06232,159.50686,119.94405,-0.49314,-0.05595,-0.08471,-0.00978,-0.00873,0.03741,119.85583,30.10953,119.86457,30.07211,0.00000,0.00000,0.03842,true,true,false,true
224.77000,119.74000,30.03392,159.27523,119.78177,-0.72477,-0.21823,-0.12446,-0.03816,-0.03329,0.02138,119.83128,30.09349,119.86457,30.07211,0.00000,0.00000,0.03956,true,true,false,true
224.78000,119.86919,30.12874,160.02689,120.32359,0.02689,0.32359,0.00462,0.05660,-0.02525,0.02885,119.83932,30.10096,119.86457,30.07211,0.00000,0.00000,0.03834,true,true,false,true
224.79000,119.90641,29.96993,160.24344,119.41611,0.24344,-0.58389,0.04180,-0.10208,-0.01102,0.00107,119.85355,30.07318,119.86457,30.07211,0.00000,0.00000,0.01107,true,true,false,true
224.80000,119.88091,30.06699,160.09507,119.97074,0.09507,-0.02926,0.01634,-0.00512,-0.00521,-0.00024,119.85935,30.07187,119.86457,30.07211,0.00000,0.00000,0.00522,true,true,false,true
224.81000,119.95480,29.98542,160.52498,119.50462,0.52498,-0.49538,0.09016,-0.08662,0.01502,-0.01857,119.87959,30.05354,119.86457,30.07211,0.00000,0.00000,0.02388,true,true,false,true
224.82000,119.91349,30.06659,160.28463,119.96845,0.28463,-0.03155,0.04890,-0.00552,0.02221,-0.01580,119.88678,30.05631,119.86457,30.07211,0.00000,0.00000,0.02726,true,true,false,true
224.83000,119.79036,30.10150,159.56824,120.16794,-0.43176,0.16794,-0.07417,0.02937,0.00176,-0.00622,119.86633,30.06590,119.86457,30.07211,0.00000,0.00000,0.00646,true,true,false,true
224.84000,119.94156,30.09120,160.44795,120.10908,0.44795,0.10908,0.07695,0.01908,0.01771,-0.00085,119.88228,30.07126,119.86457,30.07211,0.00000,0.00000,0.01773,true,true,false,true
224.85000,119.74429,29.92838,159.30019,119.17868,-0.69981,-0.82132,-0.12011,-0.14353,-0.01153,-0.03112,119.85304,30.04099,119.86457,30.07211,0.00000,0.00000,0.03319,true,true,false,true
224.86000,119.88498,30.13563,160.11875,120.36297,0.11875,0.36297,0.02040,0.06348,-0.00476,-0.01105,119.85981,30.06106,119.86457,30.07211,0.00000,0.00000,0.01203,true,true,false,true
224.87000,119.91615,30.15560,160.30011,120.47708,0.30011,0.47708,0.05154,0.08342,0.00719,0.00899,119.87176,30.08111,119.86457,30.07211,0.00000,0.00000,0.01151,true,true,false,true
224.88000,119.75751,30.09388,159.37711,120.12439,-0.62289,0.12439,-0.10698,0.02175,-0.01703,0.01170,119.84753,30.08381,119.86457,30.07211,0.00000,0.00000,0.02067,true,true,false,true
224.89000,119.93142,30.12162,160.38895,120.28291,0.38895,0.28291,0.06682,0.04949,0.00076,0.01972,119.86533,30.09183,119.86457,30.07211,0.00000,0.00000,0.01973,true,true,false,true
224.90000,120.01852,30.02666,160.89571,119.74028,0.89571,-0.25972,0.15378,-0.04540,0.03322,0.00590,119.89779,30.07801,119.86457,30.07211,0.00000,0.00000,0.03374,true,true,false,true
224.91000,119.91333,29.95634,160.28370,119.33845,0.28370,-0.66155,0.04871,-0.11564,0.03651,-0.01989,119.90108,30.05222,119.86457,30.07211,0.00000,0.00000,0.04157,true,true,false,true
224.92000,119.71460,29.92627,159.12745,119.16662,-0.87255,-0.83338,-0.14976,-0.14564,-0.00301,-0.04657,119.86156,30.02554,119.86457,30.07211,0.00000,0.00000,0.04667,true,true,false,true
224.93000,120.00143,30.16061,160.79628,120.50571,0.79628,0.50571,0.13672,0.08841,0.02664,-0.01793,119.89121,30.05418,119.86457,30.07211,0.00000,0.00000,0.03211,true,true,false,true
224.94000,119.70812,30.10237,159.08975,120.17291,-0.91025,0.17291,-0.15627,0.03022,-0.01217,-0.00771,119.85240,30.06440,119.86457,30.07211,0.00000,0.00000,0.01441,true,true,false,true
224.95000,119.86739,30.03504,160.01641,119.78817,0.01641,-0.21183,0.00282,-0.03706,-0.00899,-0.01394,119.85558,30.05817,119.86457,30.07211,0.00000,0.00000,0.01659,true,true,false,true
224.96000,119.96269,30.07918,160.57089,120.04039,0.57089,0.04039,0.09805,0.00706,0.01372,-0.00948,119.87829,30.06263,119.86457,30.07211,0.00000,0.00000,0.01668,true,true,false,true
224.97000,119.85126,30.20469,159.92257,120.75759,-0.07743,0.75759,-0.01329,0.13241,0.00799,0.02062,119.87256,30.09274,119.86457,30.07211,0.00000,0.00000,0.02212,true,true,false,true
224.98000,120.03682,30.00496,161.00219,119.61628,1.00219,-0.38372,0.17204,-0.06707,0.04280,0.00202,119.90736,30.07413,119.86457,30.07211,0.00000,0.00000,0.04284,true,true,false,true
224.99000,119.88965,30.12383,160.14593,120.29554,0.14593,0.29554,0.02507,0.05169,0.03903,0.01256,119.90360,30.08467,119.86457,30.07211,0.00000,0.00000,0.04100,true,true,false,true
225.00000,119.97169,30.06764,160.62325,119.97445,0.62325,-0.02555,0.10704,-0.00447,0.05346,0.00895,119.91803,30.08106,119.86457,30.07211,0.00000,0.00000,0.05421,true,true,false,true
225.01000,119.81921,29.95435,159.73609,119.32708,-0.26391,-0.67292,-0.04531,-0.11763,0.03251,-0.01791,119.89708,30.05420,119.86457,30.07211,0.00000,0.00000,0.03711,true,true,false,true
225.02000,119.91467,30.11497,160.29150,120.24491,0.29150,0.24491,0.05008,0.04284,0.03624,-0.00502,119.90080,30.06709,119.86457,30.07211,0.00000,0.00000,0.03658,true,true,false,true
225.03000,119.76140,29.92874,159.39974,119.18074,-0.60026,-0.81926,-0.10303,-0.14318,0.00669,-0.03433,119.87126,30.03778,119.86457,30.07211,0.00000,0.00000,0.03498,true,true,false,true
225.04000,119.99854,30.02968,160.77947,119.75754,0.77947,-0.24246,0.13384,-0.04239,0.03367,-0.03604,119.89823,30.03607,119.86457,30.07211,0.00000,0.00000,0.04932,true,true,false,true
225.05000,119.88775,29.85975,160.13487,118.78651,0.13487,-1.21349,0.02313,-0.21193,0.03143,-0.07336,119.89600,29.99875,119.86457,30.07211,0.00000,0.00000,0.07981,true,true,false,true
225.06000,119.84746,30.12279,159.90046,120.28959,-0.09954,0.28959,-0.01710,0.05065,0.02113,-0.04705,119.88570,30.02506,119.86457,30.07211,0.00000,0.00000,0.05158,true,true,false,true
225.07000,119.89982,29.93362,160.20510,119.20862,0.20510,-0.79138,0.03520,-0.13831,0.02412,-0.06641,119.88869,30.00570,119.86457,30.07211,0.00000,0.00000,0.07066,true,true,false,true
225.08000,119.99694,30.15811,160.77016,120.49142,0.77016,0.49142,0.13224,0.08592,0.04706,-0.03409,119.91163,30.03802,119.86457,30.07211,0.00000,0.00000,0.05811,true,true,false,true
225.09000,119.84255,30.10363,159.87189,120.18011,-0.12811,0.18011,-0.02201,0.03151,0.03240,-0.02017,119.89697,30.05194,119.86457,30.07211,0.00000,0.00000,0.03817,true,true,false,true
225.10000,119.95702,30.03459,160.53790,119.78559,0.53790,-0.21441,0.09239,-0.03750,0.04513,-0.02385,119.90970,30.04826,119.86457,30.07211,0.00000,0.00000,0.05105,true,true,false,true
225.11000,119.90751,30.19694,160.24984,120.71331,0.24984,0.71331,0.04289,0.12468,0.04466,0.00767,119.90923,30.07978,119.86457,30.07211,0.00000,0.00000,0.04531,true,true,false,true
225.12000,119.94268,30.10407,160.45446,120.18262,0.45446,0.18262,0.07807,0.03194,0.05175,0.01282,119.91631,30.08493,119.86457,30.07211,0.00000,0.00000,0.05331,true,true,false,true
225.13000,119.83900,30.09865,159.85123,120.15165,-0.14877,0.15165,-0.02556,0.02653,0.03534,0.01573,119.89991,30.08784,119.86457,30.07211,0.00000,0.00000,0.03868,true,true,false,true
225.14000,120.04605,29.97055,161.05589,119.41965,1.05589,-0.58035,0.18124,-0.10143,0.06630,-0.00913,119.93087,30.06298,119.86457,30.07211,0.00000,0.00000,0.06692,true,true,false,true
225.15000,119.84902,29.95959,159.90953,119.35702,-0.09047,-0.64298,-0.01553,-0.11240,0.04894,-0.03104,119.91351,30.04107,119.86457,30.07211,0.00000,0.00000,0.05795,true,true,false,true
225.16000,119.93152,30.12486,160.38953,120.30142,0.38953,0.30142,0.06692,0.05272,0.05275,-0.01327,119.91732,30.05884,119.86457,30.07211,0.00000,0.00000,0.05439,true,true,false,true
225.17000,119.85271,30.00171,159.93100,119.59771,-0.06900,-0.40229,-0.01185,-0.07035,0.03904,-0.02538,119.90361,30.04673,119.86457,30.07211,0.00000,0.00000,0.04657,true,true,false,true
225.18000,119.84473,30.14076,159.88457,120.39228,-0.11543,0.39228,-0.01983,0.06860,0.02655,-0.00544,119.89112,30.06667,119.86457,30.07211,0.00000,0.00000,0.02710,true,true,false,true
225.19000,119.77112,30.08645,159.45630,120.08194,-0.54370,0.08194,-0.09339,0.01433,0.00110,-0.00125,119.86567,30.07087,119.86457,30.07211,0.00000,0.00000,0.00166,true,true,false,true
225.20000,120.09317,29.94762,161.33004,119.28862,1.33004,-0.71138,0.22822,-0.12428,0.04929,-0.02735,119.91386,30.04476,119.86457,30.07211,0.00000,0.00000,0.05637,true,true,false,true
225.21000,119.93751,30.16859,160.42438,120.55131,0.42438,0.55131,0.07287,0.09639,0.05430,-0.00110,119.91887,30.07101,119.86457,30.07211,0.00000,0.00000,0.05431,true,true,false,true
225.22000,119.83916,30.12961,159.85217,120.32857,-0.14783,0.32857,-0.02540,0.05747,0.03739,0.01133,119.90196,30.08344,119.86457,30.07211,0.00000,0.00000,0.03907,true,true,false,true
225.23000,119.95130,30.15297,160.50462,120.46205,0.50462,0.46205,0.08666,0.08080,0.04784,0.02607,119.91241,30.09818,119.86457,30.07211,0.00000,0.00000,0.05448,true,true,false,true
225.24000,119.97439,30.10105,160.63896,120.16537,0.63896,0.16537,0.10973,0.02892,0.06097,0.02667,119.92554,30.09878,119.86457,30.07211,0.00000,0.00000,0.06655,true,true,false,true
225.25000,120.10790,30.20219,161.41574,120.74331,1.41574,0.74331,0.24290,0.12985,0.09958,0.04856,119.96414,30.12068,119.87254,30.07211,0.79660,0.00000,0.10369,true,true,false,true
225.26000,119.91143,30.08552,160.22630,120.07662,0.22630,0.07662,0.03888,0.01341,0.08670,0.04110,119.95923,30.11322,119.87254,30.07211,0.00000,0.00000,0.09595,true,true,false,true
225.27000,120.05508,30.17086,161.06208,120.56428,1.06208,0.56428,0.18230,0.09862,0.10698,0.05331,119.97952,30.12542,119.88109,30.07211,0.85586,0.00000,0.11193,true,true,false,true
225.28000,119.72478,30.18769,159.09054,120.66045,-0.90946,0.66045,-0.15614,0.11545,0.05116,0.06649,119.93225,30.13860,119.88109,30.07211,0.00000,0.00000,0.08389,true,true,false,true
225.29000,119.68887,30.18089,158.88161,120.62159,-1.11839,0.62159,-0.19196,0.10863,-0.00043,0.07543,119.88067,30.14754,119.88109,30.07211,0.00000,0.00000,0.07543,true,true,false,true
225.30000,119.90057,30.01562,160.11332,119.67719,0.11332,-0.32281,0.01947,-0.05646,0.00379,0.04745,119.88489,30.11956,119.88109,30.07211,0.00000,0.00000,0.04760,true,true,false,true
225.31000,119.81821,30.09519,159.63413,120.13188,-0.36587,0.13188,-0.06286,0.02307,-0.01035,0.04228,119.87075,30.11439,119.88109,30.07211,0.00000,0.00000,0.04352,true,true,false,true
225.32000,119.98275,30.04686,160.59145,119.85571,0.59145,-0.14429,0.10158,-0.02523,0.01340,0.02795,119.89449,30.10006,119.88109,30.07211,0.00000,0.00000,0.03100,true,true,false,true
225.33000,119.96361,30.06112,160.48009,119.93719,0.48009,-0.06281,0.08247,-0.01098,0.02806,0.01969,119.90915,30.09180,119.88109,30.07211,0.00000,0.00000,0.03428,true,true,false,true
225.34000,119.96601,30.12228,160.49406,120.28668,0.49406,0.28668,0.08486,0.05014,0.04011,0.02615,119.92120,30.09826,119.88109,30.07211,0.00000,0.00000,0.04788,true,true,false,true
225.35000,119.90966,29.98418,160.16620,119.49754,0.16620,-0.50246,0.02854,-0.08786,0.03765,0.00196,119.91875,30.07407,119.88109,30.07211,0.00000,0.00000,0.03771,true,true,false,true
225.36000,119.87002,30.07251,159.93557,120.00228,-0.06443,0.00228,-0.01107,0.00040,0.02732,0.00163,119.90841,30.07374,119.88109,30.07211,0.00000,0.00000,0.02736,true,true,false,true
225.37000,119.84862,30.19513,159.81106,120.70297,-0.18894,0.70297,-0.03244,0.12287,0.01464,0.02735,119.89573,30.09947,119.88109,30.07211,0.00000,0.00000,0.03103,true,true,false,true
225.38000,119.98938,30.02990,160.63003,119.75879,0.63003,-0.24121,0.10820,-0.04218,0.03449,0.01260,119.91558,30.08471,119.88109,30.07211,0.00000,0.00000,0.03672,true,true,false,true
225.39000,119.88410,29.84106,160.01749,118.67971,0.01749,-1.32029,0.00300,-0.23054,0.02781,-0.03899,119.90890,30.03312,119.88109,30.07211,0.00000,0.00000,0.04789,true,true,false,true
225.40000,119.83420,30.17242,159.72716,120.57319,-0.27284,0.57319,-0.04685,0.10021,0.01197,-0.00945,119.89306,30.06266,119.88109,30.07211,0.00000,0.00000,0.01525,true,true,false,true
225.41000,119.90396,29.92874,160.13304,119.18074,0.13304,-0.81926,0.02284,-0.14318,0.01427,-0.03783,119.89537,30.03429,119.88109,30.07211,0.00000,0.00000,0.04043,true,true,false,true
225.42000,119.85953,30.09046,159.87454,120.10485,-0.12546,0.10485,-0.02156,0.01835,0.00667,-0.02591,119.88776,30.04620,119.88109,30.07211,0.00000,0.00000,0.02675,true,true,false,true
225.43000,119.90030,29.97879,160.11175,119.46674,0.11175,-0.53326,0.01919,-0.09324,0.00933,-0.04019,119.89042,30.03192,119.88109,30.07211,0.00000,0.00000,0.04126,true,true,false,true
225.44000,119.95342,30.06232,160.42081,119.94405,0.42081,-0.05595,0.07229,-0.00979,0.02269,-0.03374,119.90378,30.03837,119.88109,30.07211,0.00000,0.00000,0.04066,true,true,false,true
225.45000,119.95592,30.15653,160.43535,120.48239,0.43535,0.48239,0.07477,0.08435,0.03374,-0.00868,119.91483,30.06343,119.88109,30.07211,0.00000,0.00000,0.03484,true,true,false,true
225.46000,119.99508,30.04086,160.66319,119.82142,0.66319,-0.17858,0.11389,-0.03122,0.05074,-0.01347,119.93184,30.05864,119.88109,30.07211,0.00000,0.00000,0.05250,true,true,false,true
225.47000,119.90470,30.11782,160.13735,120.26119,0.13735,0.26119,0.02360,0.04569,0.04498,-0.00092,119.92608,30.07120,119.88109,30.07211,0.00000,0.00000,0.04499,true,true,false,true
