time_s,target_azimuth_deg,target_elevation_deg,filtered_azimuth_target_deg,filtered_elevation_target_deg,azimuth_deg,elevation_deg,azimuth_motor_pwm,elevation_motor_pwm,roll_filtered_deg,pitch_filtered_deg,qpd_offset_azimuth_deg,qpd_offset_elevation_deg,boresight_error_deg,locked
178.80000,120.09651,30.05905,120.11857,29.99699,120.54435,30.13789,1.00000,1.00000,-5.57277,5.76061,0.16815,0.01960,0.68245,true
178.81000,120.22966,30.03866,120.14511,30.00695,120.23547,29.83789,-1.00000,-1.00000,-5.55798,5.79888,0.09354,0.16252,0.86133,true
178.82000,120.09210,29.97746,120.13245,29.99990,120.54435,30.13789,1.00000,1.00000,-5.50608,5.82147,-0.00150,0.05258,0.83535,true
178.83000,120.28081,29.94389,120.16789,29.98652,120.23547,29.83789,-1.00000,-1.00000,-5.47345,5.84468,0.11100,0.11559,0.78532,true
178.84000,120.31644,29.96749,120.20338,29.98197,120.54435,30.13789,1.00000,1.00000,-5.41528,5.85492,0.11001,0.02823,0.65198,true
178.85000,120.15256,29.90271,120.19124,29.96304,120.23547,29.83789,-1.00000,-1.00000,-5.39517,5.91490,0.14881,-0.00507,0.63244,true
178.86000,120.29926,29.94214,120.21705,29.95804,120.54435,30.13789,1.00000,1.00000,-5.39321,5.93570,0.03571,0.11085,0.73699,true
178.87000,120.30096,30.04701,120.23710,29.97930,120.23547,29.83789,-1.00000,-1.00000,-5.37000,5.93310,0.09322,-0.00925,0.64800,true
178.88000,120.21189,29.85429,120.23107,29.94943,120.54435,30.13789,1.00000,1.00000,-5.37092,6.07977,0.01215,0.13938,0.76147,true
178.89000,120.19220,29.85835,120.22179,29.92767,120.23547,29.83789,-1.00000,-1.00000,-5.36547,6.10928,0.11196,0.10116,0.71553,true
178.90000,120.11389,30.04285,120.19601,29.95519,120.54435,30.13789,1.00000,1.00000,-5.28739,6.15876,0.16009,0.09295,0.64644,true
178.91000,120.14102,29.96784,120.18287,29.95821,120.23547,29.83789,-1.00000,-1.00000,-5.18338,6.17582,0.09833,-0.04367,0.62935,true
178.92000,120.03273,30.00075,120.14700,29.96837,120.54435,30.13789,1.00000,1.00000,-5.13059,6.19480,0.09355,0.18610,0.79775,true
178.93000,120.13548,30.03686,120.14425,29.98474,120.23547,29.83789,-1.00000,-1.00000,-5.13235,6.16571,0.08321,-0.03145,0.68577,true
178.94000,120.20794,30.01974,120.15946,29.99310,120.54435,30.13789,1.00000,1.00000,-5.08197,6.18944,-0.01841,0.10704,0.84308,true
178.95000,120.16470,30.07995,120.16072,30.01385,120.23547,29.83789,-1.00000,-1.00000,-5.04126,6.20175,0.12445,0.11922,0.83071,true
178.96000,120.12859,29.91681,120.15304,29.99067,120.54435,30.13789,1.00000,1.00000,-5.01721,6.20723,0.16832,0.02755,0.64548,true
178.97000,120.27283,29.89425,120.18166,29.96763,120.23547,29.83789,-1.00000,-1.00000,-4.92500,6.20407,0.20560,-0.03065,0.61251,true
178.98000,120.10254,29.90470,120.16276,29.95260,120.54435,30.13789,1.00000,1.00000,-4.85506,6.28101,0.04718,0.14070,0.77535,true
178.99000,120.18657,29.98062,120.16845,29.95929,120.23547,29.83789,-1.00000,-1.00000,-4.86115,6.29616,0.13126,0.11820,0.77731,true
179.00000,120.34180,29.88070,120.20986,29.94051,120.54435,30.13789,1.00000,1.00000,-4.83430,6.33078,0.20783,0.01595,0.52848,true
179.01000,120.15610,29.93687,120.19702,29.93964,120.23547,29.92876,-1.00000,-0.66923,-4.74021,6.30943,-0.01046,0.21439,0.80252,true
179.02000,120.22892,29.95671,120.20464,29.94372,120.54435,30.22876,1.00000,1.00000,-4.75622,6.33207,0.09303,0.00015,0.57638,true
179.03000,120.17366,30.10940,120.19724,29.98330,120.23547,29.92876,-1.00000,-1.00000,-4.72547,6.35910,0.08654,0.07716,0.68227,true
179.04000,120.14272,29.95722,120.18421,29.97707,120.54435,30.22876,1.00000,1.00000,-4.68405,6.37151,0.03902,0.07256,0.68694,true
179.05000,120.15341,29.90981,120.17685,29.96100,120.23547,29.92876,-1.00000,-1.00000,-4.56151,6.45536,0.08025,0.11777,0.71251,true
179.06000,120.31055,29.99649,120.20880,29.96948,120.54435,30.22876,1.00000,1.00000,-4.60676,6.55002,0.13188,-0.03689,0.53139,true
179.07000,120.13749,30.06417,120.19176,29.99210,120.23547,29.92876,-1.00000,-1.00000,-4.52282,6.50780,0.15111,0.11112,0.71417,true
179.08000,120.26905,29.85739,120.21023,29.95992,120.54435,30.22876,1.00000,1.00000,-4.49834,6.53587,0.03446,0.10810,0.67493,true
179.09000,120.16781,29.96628,120.20009,29.96144,120.23547,29.92876,-1.00000,-1.00000,-4.42217,6.59434,0.13722,0.01872,0.60158,true
179.10000,120.20311,29.84734,120.20081,29.93418,120.54435,30.22876,1.00000,1.00000,-4.41097,6.59208,0.11321,0.13925,0.61921,true
179.11000,120.19318,29.90555,120.19899,29.92734,120.23547,29.92876,-1.00000,-1.00000,-4.35484,6.67163,0.12297,-0.01875,0.54249,true
179.12000,120.11275,29.99801,120.17839,29.94422,120.54435,30.22876,1.00000,1.00000,-4.33633,6.72381,0.07551,0.12698,0.66923,true
179.13000,120.25477,29.95421,120.19663,29.94661,120.23547,29.92876,-1.00000,-1.00000,-4.32032,6.71918,0.08231,0.04348,0.63654,true
179.14000,120.18455,30.15287,120.19375,29.99589,120.54435,30.22876,1.00000,1.00000,-4.28431,6.74527,0.19719,0.13499,0.60301,true
179.15000,120.12009,29.74212,120.17615,29.93526,120.23547,29.92876,-1.00000,-1.00000,-4.27259,6.72910,0.05858,0.02650,0.62651,true
179.16000,120.13881,29.86396,120.16723,29.91822,120.54435,30.22876,1.00000,1.00000,-4.27751,6.74513,0.03827,0.03730,0.65236,true
179.17000,120.25306,30.09143,120.18774,29.95961,120.23547,29.92876,-1.00000,-1.00000,-4.20520,6.75813,0.14010,0.04355,0.63550,true
179.18000,120.14899,30.06357,120.17848,29.98444,120.54435,30.22876,1.00000,1.00000,-4.17195,6.77491,-0.03077,0.22440,0.83133,true
179.19000,120.15306,29.99854,120.17241,29.98781,120.23547,29.92876,-1.00000,-1.00000,-4.07877,6.75977,0.13514,0.07073,0.69244,true
179.20000,120.10469,30.03454,120.15623,29.99898,120.54435,30.22876,1.00000,1.00000,-4.01224,6.79373,0.18795,0.01886,0.55227,true
179.21000,120.23217,29.95191,120.17437,29.98773,120.23547,29.92876,-1.00000,-1.00000,-3.93338,6.82448,0.04057,0.10911,0.75872,true
179.22000,120.16524,30.08091,120.17219,30.00999,120.54435,30.22876,1.00000,1.00000,-3.91580,6.85731,0.13904,0.01048,0.57869,true
179.23000,120.06785,29.94510,120.14726,29.99449,120.23547,29.92876,-1.00000,-1.00000,-3.86858,6.91311,0.13176,0.09134,0.73473,true
179.24000,120.21805,30.02451,120.16417,30.00166,120.54435,30.22876,1.00000,1.00000,-3.82164,6.95516,-0.02665,0.06112,0.74638,true
179.25000,120.07550,29.93940,120.14299,29.98679,120.23547,29.92876,-1.00000,-1.00000,-3.73583,6.99157,0.16503,0.09715,0.73041,true
179.26000,120.09449,29.92759,120.13140,29.97264,120.54435,30.22876,1.00000,1.00000,-3.70840,7.02368,-0.01555,0.09307,0.76347,true
179.27000,119.97463,29.97847,120.09395,29.97404,120.23547,29.92876,-1.00000,-1.00000,-3.71351,7.09035,0.21840,0.05986,0.68802,true
179.28000,120.05529,30.03938,120.08471,29.98965,120.54435,30.22876,1.00000,1.00000,-3.66077,7.15591,0.08061,0.13380,0.75937,true
179.29000,120.11107,29.96640,120.09101,29.98409,120.23547,29.92876,-1.00000,-1.00000,-3.71079,7.17422,0.12109,0.04871,0.72124,true
179.30000,119.94892,29.97719,120.05706,29.98244,120.54435,30.22876,1.00000,1.00000,-3.61202,7.19989,0.10368,0.00056,0.68517,true
179.31000,120.19615,29.86801,120.09029,29.95510,120.23547,29.92876,-1.00000,-1.00000,-3.54554,7.21302,0.09325,0.06616,0.71996,true
179.32000,120.26778,29.90827,120.13270,29.94391,120.54435,30.22876,1.00000,1.00000,-3.51838,7.22236,0.10508,0.15601,0.68523,true
179.33000,120.20016,30.03014,120.14881,29.96452,120.23547,29.92876,-1.00000,-1.00000,-3.46136,7.24869,0.15832,0.12230,0.75038,true
179.34000,120.10170,30.04264,120.13756,29.98318,120.54435,30.22876,1.00000,1.00000,-3.42131,7.26313,0.09056,0.03350,0.63883,true
179.35000,120.16484,30.09764,120.14408,30.01053,120.23547,29.92876,-1.00000,-1.00000,-3.33634,7.28705,0.04790,0.04199,0.74755,true
179.36000,120.19746,29.97884,120.15683,30.00296,120.54435,30.22876,1.00000,1.00000,-3.30803,7.27586,0.14444,0.03200,0.58799,true
179.37000,120.33297,30.01045,120.19891,30.00475,120.23547,29.92876,-1.00000,-1.00000,-3.24848,7.36412,0.11821,0.08125,0.75491,true
179.38000,120.20575,29.93309,120.20055,29.98763,120.54435,30.22876,1.00000,1.00000,-3.26130,7.36791,0.04947,0.22774,0.75626,true
179.39000,120.17862,29.85161,120.19531,29.95513,120.23547,29.92876,-1.00000,-1.00000,-3.18577,7.34046,0.12000,-0.05187,0.57266,true
179.40000,120.07909,30.02192,120.16754,29.97109,120.54435,30.22876,1.00000,1.00000,-3.15633,7.41697,0.17754,0.11194,0.59281,true
179.41000,120.14725,29.93763,120.16269,29.96309,120.23547,29.92876,-1.00000,-1.00000,-3.12584,7.42364,0.08175,0.12809,0.77711,true
179.42000,120.19529,29.91237,120.17048,29.95097,120.54435,30.22876,1.00000,1.00000,-3.07426,7.41447,0.12302,0.01183,0.54457,true
179.43000,120.16638,30.01035,120.16950,29.96516,120.23547,29.92876,-1.00000,-1.00000,-3.03841,7.43179,0.11131,0.06445,0.70876,true
179.44000,120.28767,30.02837,120.19773,29.98026,120.54435,30.22876,1.00000,1.00000,-3.02154,7.44443,0.13278,-0.00606,0.52193,true
179.45000,120.11262,29.84491,120.17740,29.94792,120.23547,29.99176,-1.00000,-0.75838,-2.92083,7.49685,0.13214,0.21203,0.77458,true
179.46000,120.23054,30.04252,120.19010,29.97052,120.54435,30.29176,1.00000,1.00000,-2.83515,7.49587,0.05656,0.00046,0.54463,true
179.47000,120.08912,29.97879,120.16597,29.97250,120.23547,29.99176,-1.00000,-1.00000,-2.82275,7.51092,0.04626,0.06422,0.67394,true
179.48000,120.17752,30.04164,120.16873,29.98902,120.54435,30.29176,1.00000,1.00000,-2.83299,7.51203,0.17343,0.00220,0.47829,true
179.49000,120.20335,30.00816,120.17700,29.99359,120.23547,29.99176,-1.00000,-1.00000,-2.81624,7.53347,0.07125,0.14668,0.76725,true
179.50000,120.10887,29.84310,120.16072,29.95764,120.54435,30.29176,1.00000,1.00000,-2.73826,7.58403,0.13289,0.19538,0.62550,true
179.51000,120.10325,29.93769,120.14699,29.95287,120.23547,29.99176,-1.00000,-1.00000,-2.67713,7.59276,0.09842,-0.00064,0.58754,true
179.52000,120.20565,29.99751,120.16101,29.96354,120.54435,30.29176,1.00000,1.00000,-2.57981,7.61300,0.15533,0.13347,0.56407,true
179.53000,120.14178,30.01843,120.15641,29.97665,120.23547,29.99176,-1.00000,-1.00000,-2.52895,7.69712,0.10546,-0.03582,0.57857,true
179.54000,120.10932,29.94522,120.14516,29.96914,120.54435,30.29176,1.00000,1.00000,-2.53345,7.69482,0.10277,0.17659,0.64928,true
179.55000,119.93069,29.85851,120.09392,29.94271,120.23547,29.99176,-1.00000,-1.00000,-2.46568,7.64339,0.12657,0.06148,0.64481,true
179.56000,120.30178,29.99337,120.14358,29.95481,120.54435,30.29176,1.00000,1.00000,-2.37991,7.70072,0.02152,0.08758,0.63796,true
179.57000,120.24414,29.91186,120.16761,29.94455,120.23547,29.99176,-1.00000,-1.00000,-2.35576,7.72925,0.06260,0.13735,0.72348,true
179.58000,120.16118,29.82714,120.16607,29.91650,120.54435,30.29176,1.00000,1.00000,-2.26531,7.75687,0.23734,0.09187,0.43626,true
179.59000,120.11609,30.19023,120.15413,29.98190,120.23547,29.99176,-1.00000,-1.00000,-2.15948,7.75006,0.07305,0.04717,0.67161,true
179.60000,120.16336,29.95754,120.15634,29.97608,120.54435,30.29176,1.00000,1.00000,-2.17641,7.75806,0.15033,0.04864,0.51054,true
179.61000,120.02556,30.03046,120.12509,29.98907,120.23547,29.99176,-1.00000,-1.00000,-2.13400,7.72862,0.04796,0.06463,0.70638,true
179.62000,120.31751,29.88178,120.17106,29.96344,120.54435,30.29176,1.00000,1.00000,-2.06520,7.77569,0.13485,0.15630,0.57777,true
179.63000,120.17380,30.08169,120.17172,29.99169,120.23547,29.99176,-1.00000,-1.00000,-1.94943,7.76762,0.17879,0.10881,0.73014,true
179.64000,120.16255,29.91637,120.16953,29.97369,120.54435,30.29176,1.00000,1.00000,-1.88093,7.79000,0.04731,0.02220,0.54870,true
179.65000,120.06052,29.87897,120.14348,29.95106,120.23547,29.99176,-1.00000,-1.00000,-1.85774,7.81293,0.03460,0.02458,0.63189,true
179.66000,120.00379,29.95085,120.11011,29.95101,120.54435,30.29176,1.00000,1.00000,-1.77608,7.75794,0.14464,0.18248,0.60887,true
179.67000,120.16804,29.94144,120.12395,29.94873,120.23547,29.99176,-1.00000,-1.00000,-1.79655,7.79950,0.14463,0.13852,0.72331,true
179.68000,120.09908,29.91130,120.11801,29.93978,120.54435,30.29176,1.00000,1.00000,-1.78456,7.78133,0.06189,-0.01902,0.53440,true
179.69000,120.12876,29.93201,120.12058,29.93793,120.23547,29.99176,-1.00000,-1.00000,-1.73305,7.76570,0.08834,0.11864,0.69837,true
179.70000,120.12817,29.97282,120.12239,29.94626,120.54435,30.29176,1.00000,1.00000,-1.78883,7.72715,0.16888,0.17185,0.57227,true
179.71000,120.16302,30.00822,120.13210,29.96107,120.23547,29.99176,-1.00000,-1.00000,-1.69086,7.75805,0.15351,-0.02159,0.57067,true
179.72000,120.16330,29.90854,120.13955,29.94852,120.54435,30.29176,1.00000,1.00000,-1.61716,7.80453,0.04791,0.09651,0.59045,true
179.73000,120.15573,29.92917,120.14342,29.94389,120.23547,29.99176,-1.00000,-1.00000,-1.53173,7.78487,0.01969,0.02434,0.62136,true
179.74000,120.17556,29.98465,120.15110,29.95363,120.54435,30.29176,1.00000,1.00000,-1.48869,7.80904,0.14780,0.21281,0.60122,true
179.75000,120.03939,30.12497,120.12441,29.99457,120.23547,29.99176,-1.00000,-1.00000,-1.45544,7.87183,0.15572,0.02147,0.65541,true
179.76000,120.06289,29.96532,120.10971,29.98758,120.54435,30.29176,1.00000,1.00000,-1.38931,7.86847,0.16614,0.06458,0.52517,true
179.77000,120.18304,30.05272,120.12723,30.00314,120.23547,29.99176,-1.00000,-1.00000,-1.33097,7.84757,0.10187,0.08982,0.73408,true
179.78000,120.18701,29.79589,120.14151,29.95363,120.54435,30.29176,1.00000,1.00000,-1.30028,7.91099,0.03516,0.00014,0.53441,true
179.79000,120.23279,29.85965,120.16332,29.93117,120.23547,29.99176,-1.00000,-1.00000,-1.26713,7.91829,0.11542,0.18537,0.75895,true
179.80000,120.16231,30.00142,120.16308,29.94796,120.54435,30.29176,1.00000,1.00000,-1.21993,7.94309,0.10822,0.08444,0.51119,true
179.81000,120.10727,29.94767,120.14975,29.94789,120.23547,29.99176,-1.00000,-1.00000,-1.20295,7.95070,0.10769,0.05051,0.64465,true
179.82000,120.10556,29.92299,120.13919,29.94194,120.54435,30.29176,1.00000,1.00000,-1.10746,7.96381,0.04173,0.14809,0.61184,true
179.83000,120.10480,30.04077,120.13097,29.96555,120.23547,29.99176,-1.00000,-1.00000,-1.06377,8.02683,0.12106,0.00528,0.62301,true
179.84000,120.18786,29.97636,120.14456,29.96813,120.54435,30.29176,1.00000,1.00000,-1.04160,7.99136,0.11352,0.08107,0.52824,true
179.85000,120.14890,30.01400,120.14560,29.97909,120.23547,29.99176,-1.00000,-1.00000,-0.94943,7.99121,0.14715,0.16179,0.78842,true
179.86000,120.02310,30.08747,120.11633,30.00499,120.54435,30.29176,1.00000,1.00000,-0.95053,8.00799,0.06741,0.02380,0.56307,true
179.87000,120.27105,30.04734,120.15330,30.01510,120.23547,29.99176,-1.00000,-1.00000,-0.86879,7.93408,0.13318,0.11230,0.77036,true
179.88000,120.25630,29.98644,120.17791,30.00826,120.54435,30.29176,1.00000,1.00000,-0.82459,7.92427,0.11444,0.10471,0.54593,true
179.89000,120.25979,29.95658,120.19747,29.99591,120.23547,29.99176,-1.00000,-1.00000,-0.81423,7.95425,0.15175,0.09131,0.73467,true
179.90000,120.09435,29.99046,120.17283,29.99461,120.54435,30.29176,1.00000,1.00000,-0.79367,7.90030,0.09231,0.06877,0.51936,true
179.91000,120.11236,30.04157,120.15838,30.00583,120.23547,29.99176,-1.00000,-1.00000,-0.71606,7.92581,-0.01035,0.10674,0.76604,true
179.92000,120.11819,29.87706,120.14878,29.97506,120.54435,30.29176,1.00000,1.00000,-0.69434,7.98307,0.18355,0.08010,0.47538,true
179.93000,120.04076,29.96550,120.12297,29.97278,120.23547,29.99176,-1.00000,-1.00000,-0.61750,7.97046,0.17297,0.06323,0.68228,true
179.94000,120.25321,30.04526,120.15409,29.99010,120.54435,30.29176,1.00000,1.00000,-0.57710,7.97586,0.03526,0.11264,0.59451,true
179.95000,120.23469,29.99767,120.17335,29.99191,120.23547,29.99176,-1.00000,-1.00000,-0.48570,7.99415,0.12081,-0.00121,0.63915,true
179.96000,120.06902,30.01325,120.14842,29.99700,120.54435,30.29176,1.00000,1.00000,-0.43876,8.07644,0.04282,0.22517,0.69018,true
179.97000,120.09627,29.90215,120.13596,29.97434,120.23547,29.99176,-1.00000,-1.00000,-0.33068,8.02125,0.20688,0.07291,0.70266,true
179.98000,120.11035,30.01307,120.12984,29.98360,120.54435,30.29176,1.00000,1.00000,-0.21920,8.02997,0.13045,0.01691,0.46004,true
179.99000,120.24760,30.02319,120.15798,29.99305,120.23547,29.99176,-1.00000,-1.00000,-0.18779,8.00210,0.02504,0.16341,0.80739,true
180.00000,120.10613,30.00305,120.14559,29.99544,120.54435,30.29176,1.00000,1.00000,-0.11491,8.04109,0.08736,-0.05212,0.43387,true
180.01000,120.20217,29.97304,120.15911,29.99009,120.23547,29.99176,-1.00000,-1.00000,-0.16929,8.01131,0.20797,0.08769,0.73700,true
180.02000,120.31429,29.97849,120.19618,29.98732,120.54435,30.29176,1.00000,1.00000,-0.11825,8.00262,0.06167,0.24243,0.64846,true
180.03000,120.28854,29.92647,120.21825,29.97278,120.23547,29.99176,-1.00000,-1.00000,-0.09419,8.02583,0.12208,0.00500,0.63587,true
180.04000,120.15834,30.07130,120.20394,29.99632,120.54435,30.29176,1.00000,1.00000,-0.06335,8.04524,0.15084,0.12357,0.50984,true
180.05000,120.03072,29.97787,120.16255,29.99191,120.23547,29.99176,-1.00000,-1.00000,-0.03079,8.09883,0.04214,0.08947,0.73824,true
180.06000,120.23826,29.97208,120.18064,29.98717,120.54435,30.29176,1.00000,1.00000,0.06607,8.11547,0.16417,-0.07080,0.33651,true
180.07000,120.04011,29.87251,120.14706,29.95978,120.23547,29.99176,-1.00000,-1.00000,0.12363,8.11769,0.09964,0.12409,0.74175,true
180.08000,120.15114,30.01479,120.14804,29.97292,120.54435,30.29176,1.00000,1.00000,0.18633,8.10707,0.06949,0.16825,0.58958,true
180.09000,120.21595,30.07280,120.16426,29.99678,120.23547,29.99176,-1.00000,-1.00000,0.21975,8.13605,0.07057,0.04549,0.70151,true
180.10000,120.17233,30.09170,120.16619,30.01946,120.54435,30.29176,1.00000,1.00000,0.34731,8.18652,0.22267,0.17783,0.57639,true
180.11000,120.13825,30.12483,120.15952,30.04464,120.23547,29.99176,-1.00000,-1.00000,0.40743,8.09504,0.07974,0.04764,0.74865,true
180.12000,120.06798,29.98170,120.13765,30.02960,120.54435,30.29176,1.00000,1.00000,0.48899,8.03253,0.02533,0.04384,0.55131,true
180.13000,120.14825,30.12195,120.14018,30.05166,120.23547,29.99176,-1.00000,-1.00000,0.51515,7.98543,0.11730,0.11316,0.81362,true
180.14000,120.02891,30.01063,120.11360,30.04186,120.54435,30.29176,1.00000,1.00000,0.59255,7.97913,0.13211,0.12322,0.57532,true
180.15000,120.16250,30.11581,120.12528,30.05953,120.23547,29.99176,-1.00000,-1.00000,0.62244,7.94628,0.11850,0.15285,0.85753,true
180.16000,120.10679,29.99178,120.12086,30.04334,120.54435,30.29176,1.00000,1.00000,0.67606,7.94519,0.15498,-0.08328,0.37989,true
180.17000,120.07301,30.02483,120.10943,30.03892,120.23547,29.99176,-1.00000,-1.00000,0.72747,7.92570,0.08535,0.08007,0.76129,true
180.18000,120.05341,30.02355,120.09605,30.03525,120.54435,30.29176,1.00000,1.00000,0.73225,7.93299,0.06678,0.10090,0.58602,true
180.19000,120.14576,29.98830,120.10792,30.02403,120.23547,29.99176,-1.00000,-1.00000,0.80231,7.91252,0.11299,0.09771,0.76372,true
180.20000,120.18475,29.94978,120.12628,30.00629,120.54435,30.29176,1.00000,1.00000,0.79407,7.97831,0.09646,-0.01295,0.43652,true
180.21000,120.27996,30.04749,120.16300,30.01613,120.23547,30.25252,-1.00000,-0.12559,0.85088,7.97524,0.11630,0.19527,0.60440,true
180.22000,120.08771,29.95399,120.14501,30.00129,120.54435,29.95252,1.00000,-1.00000,0.88822,7.98871,0.14870,0.02319,0.73793,true
180.23000,120.06005,29.96069,120.12471,29.99159,120.23547,30.25252,-1.00000,1.00000,0.91860,8.00972,0.07177,0.06913,0.44927,true
180.24000,120.12863,29.97515,120.12565,29.98766,120.54435,29.95252,1.00000,-1.00000,1.03311,8.00133,0.14337,0.13674,0.83955,true
180.25000,120.09737,29.98483,120.11889,29.98698,120.23547,30.25252,-1.00000,1.00000,1.04499,8.02897,0.09479,0.11229,0.49078,true
180.26000,120.16004,30.16303,120.12872,30.02904,120.54435,29.95252,1.00000,-1.00000,1.07192,7.96698,0.16057,0.15616,0.89071,true
180.27000,120.10456,29.94927,120.12295,30.00998,120.23547,30.25252,-1.00000,1.00000,1.17593,8.00389,0.04393,0.12477,0.52255,true
180.28000,120.09658,30.00910,120.11665,30.00977,120.54435,29.95252,1.00000,-1.00000,1.23227,8.03735,0.19396,0.01991,0.73767,true
180.29000,120.27838,30.01206,120.15529,30.01032,120.23547,30.25252,-1.00000,1.00000,1.26606,7.99663,-0.03529,-0.00590,0.39362,true
180.30000,120.09740,29.86314,120.14146,29.97516,120.54435,29.95252,1.00000,-1.00000,1.36420,7.94774,0.19043,0.16566,0.83441,true
180.31000,119.97854,30.15172,120.10253,30.01734,120.23547,30.25252,-1.00000,1.00000,1.43302,7.91351,0.07032,0.01698,0.41554,true
180.32000,120.11218,29.94580,120.10484,30.00025,120.54435,29.95252,1.00000,-1.00000,1.43644,7.91136,0.06818,0.11427,0.84450,true
180.33000,120.23399,30.03124,120.13570,30.00765,120.23547,30.25252,-1.00000,1.00000,1.50452,7.88517,0.14165,0.11830,0.52128,true
180.34000,120.17291,29.83723,120.14459,29.96694,120.54435,29.95252,1.00000,-1.00000,1.61846,7.94406,0.10898,-0.00012,0.67807,true
180.35000,120.25807,29.89760,120.17170,29.95037,120.23547,30.25252,-1.00000,1.00000,1.65467,7.90235,0.12540,0.27847,0.62943,true
180.36000,120.09619,30.01306,120.15366,29.96535,120.54435,29.95252,1.00000,-1.00000,1.70758,7.88537,0.06081,0.05536,0.73508,true
180.37000,120.14668,29.89560,120.15199,29.94868,120.23547,30.25252,-1.00000,1.00000,1.81387,7.89418,0.13692,0.00528,0.37042,true
180.38000,120.14648,29.86328,120.15067,29.92828,120.54435,29.95252,1.00000,-1.00000,1.83323,7.82172,0.06326,0.01761,0.65718,true
180.39000,120.22912,30.02862,120.16942,29.95225,120.23547,30.25252,-1.00000,1.00000,1.85265,7.85050,0.08157,0.14224,0.48679,true
180.40000,120.15179,29.95046,120.16521,29.95182,120.54435,29.95252,1.00000,-1.00000,1.83835,7.83922,0.16994,0.02549,0.65939,true
180.41000,120.02799,30.05172,120.13242,29.97569,120.23547,30.25252,-1.00000,1.00000,1.86463,7.83387,0.05865,0.16553,0.51981,true
180.42000,120.06180,29.90795,120.11555,29.95951,120.54435,29.95252,1.00000,-1.00000,1.88673,7.79622,0.07971,-0.05678,0.62049,true
180.43000,120.19173,29.97496,120.13375,29.96320,120.23547,30.25252,-0.92260,1.00000,1.95073,7.82539,0.31046,0.24026,0.66260,true
180.44000,120.30576,29.98487,120.17485,29.96838,119.92658,29.95252,-1.00000,-1.00000,1.94380,7.70465,-0.10251,0.08975,0.76817,true
180.45000,120.26855,29.98405,120.19723,29.97212,120.23547,30.25252,1.00000,1.00000,2.07704,7.66834,0.13430,0.09765,0.48397,true
180.46000,120.12848,29.97617,120.18081,29.97309,119.92658,29.95252,-1.00000,-1.00000,2.10609,7.62192,0.24007,0.01499,0.89535,true
180.47000,120.16655,30.09071,120.17740,30.00119,120.23547,30.25252,1.00000,1.00000,2.09697,7.69283,0.00018,0.07299,0.44233,true
180.48000,120.11296,29.87394,120.16200,29.97079,119.92658,29.95252,-1.00000,-1.00000,2.18871,7.68671,0.14068,0.12601,0.91317,true
180.49000,120.04607,30.12581,120.13431,30.00783,120.23547,30.25252,1.00000,1.00000,2.23666,7.65498,0.14360,0.04576,0.44962,true
180.50000,120.20788,29.93982,120.15188,29.99158,119.92658,29.95252,-1.00000,-1.00000,2.29528,7.73377,-0.06956,0.19336,0.90029,true
180.51000,120.15010,29.92582,120.15146,29.97587,120.23547,30.25252,1.00000,1.00000,2.30610,7.70180,0.24488,-0.00747,0.44697,true
180.52000,120.06227,29.89049,120.13015,29.95547,119.92658,29.95252,-1.00000,-1.00000,2.33224,7.72093,0.04702,0.10063,0.82019,true
180.53000,120.09133,30.07403,120.12087,29.98380,120.23547,30.25252,1.00000,1.00000,2.29928,7.64823,0.05109,0.13266,0.48159,true
180.54000,120.22352,30.01626,120.14540,29.99155,119.92658,29.95252,-1.00000,-1.00000,2.36290,7.63504,0.15484,0.05761,0.87529,true
180.55000,120.23013,30.07343,120.16564,30.01111,120.23547,30.25252,1.00000,1.00000,2.42804,7.65172,0.13200,0.06283,0.48081,true
180.56000,120.14102,29.98811,120.15976,30.00562,119.92658,29.95252,-1.00000,-1.00000,2.49900,7.60429,0.15692,0.11603,0.94662,true
180.57000,120.09279,29.94954,120.14376,29.99222,120.23547,30.25252,1.00000,1.00000,2.55841,7.56754,0.07034,0.11045,0.47433,true
180.58000,120.10521,30.07991,120.13455,30.01317,119.92658,29.95252,-1.00000,-1.00000,2.59635,7.55663,0.12631,0.07046,0.88393,true
180.59000,120.11878,29.87827,120.13078,29.98094,120.23547,30.25252,1.00000,1.00000,2.65124,7.51705,-0.03124,0.09684,0.42725,true
180.60000,120.21519,29.98511,120.15095,29.98194,119.92658,29.95252,-1.00000,-1.00000,2.71472,7.48888,0.16225,0.00280,0.83697,true
180.61000,120.10589,29.97867,120.14018,29.98116,120.23547,30.25252,1.00000,1.00000,2.76408,7.49204,0.13126,0.16663,0.53422,true
180.62000,120.11571,30.06473,120.13434,30.00112,119.92658,29.95252,-1.00000,-1.00000,2.81747,7.48819,0.12327,0.02483,0.83804,true
180.63000,120.13803,29.97210,120.13522,29.99419,120.23547,30.25252,1.00000,1.00000,2.88500,7.47367,-0.01240,0.10043,0.44413,true
180.64000,120.05221,29.98684,120.11539,29.99243,119.92658,29.95252,-1.00000,-1.00000,2.97920,7.40416,0.17033,0.03269,0.85525,true
180.65000,120.20435,29.87833,120.13664,29.96517,120.23547,30.25252,1.00000,1.00000,2.99302,7.40492,0.14429,0.13703,0.49606,true
180.66000,120.10725,29.85622,120.12962,29.93914,119.92658,29.95252,-1.00000,-1.00000,3.06162,7.39303,0.03074,0.08123,0.78036,true
