time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.39000,21.17000,30.00000,162.16542,119.94889,2.16542,-0.05111,0.37117,-0.00892,0.37389,-0.00816,21.17171,30.00079,20.82773,30.00894,2.99111,0.00000,0.34407,false,true,true,false,false,true
0.40000,21.20000,30.00000,162.16593,119.94889,2.16593,-0.05111,0.37126,-0.00892,0.37333,-0.00832,21.20106,30.00063,20.85760,30.00894,2.98665,0.00000,0.34357,false,true,true,false,false,true
0.41000,21.23000,30.00000,162.16671,119.94889,2.16671,-0.05111,0.37139,-0.00892,0.37292,-0.00845,21.23052,30.00050,20.88743,30.00894,2.98336,0.00000,0.34319,false,true,true,false,false,true
0.42000,21.26000,30.00000,162.16768,119.94889,2.16768,-0.05111,0.37156,-0.00892,0.37263,-0.00855,21.26006,30.00040,20.91724,30.00894,2.98106,0.00000,0.34293,false,true,true,false,false,true
0.43000,21.29000,30.00000,162.16878,119.94889,2.16878,-0.05111,0.37175,-0.00892,0.37244,-0.00863,21.28969,30.00032,20.94704,30.00894,2.97956,0.00000,0.34276,false,true,true,false,false,true
0.44000,21.32000,30.00000,162.16997,119.94889,2.16997,-0.05111,0.37195,-0.00892,0.37234,-0.00869,21.31938,30.00026,20.97682,30.00894,2.97872,0.00000,0.34266,false,true,true,false,false,true
0.45000,21.35000,30.00000,162.17121,119.94889,2.17121,-0.05111,0.37216,-0.00892,0.37230,-0.00874,21.34913,30.00021,21.00661,30.00894,2.97842,0.00000,0.34263,false,true,true,false,false,true
0.46000,21.38000,30.00000,162.17246,119.94889,2.17246,-0.05111,0.37238,-0.00892,0.37232,-0.00878,21.37893,30.00017,21.03639,30.00894,2.97855,0.00000,0.34265,false,true,true,false,false,true
0.47000,21.41000,30.00000,162.17371,119.94889,2.17371,-0.05111,0.37259,-0.00892,0.37238,-0.00881,21.40877,30.00014,21.06618,30.00894,2.97901,0.00000,0.34270,false,true,true,false,false,true
0.48000,21.44000,30.00000,162.17493,119.94889,2.17493,-0.05111,0.37280,-0.00892,0.37247,-0.00883,21.43865,30.00011,21.09598,30.00894,2.97973,0.00000,0.34278,false,true,true,false,false,true
0.49000,21.47000,30.00000,162.17611,119.94889,2.17611,-0.05111,0.37300,-0.00892,0.37258,-0.00885,21.46856,30.00009,21.12579,30.00894,2.98064,0.00000,0.34289,false,true,true,false,false,true
0.50000,21.50000,30.00000,162.17724,119.94889,2.17724,-0.05111,0.37319,-0.00892,0.37271,-0.00886,21.49850,30.00008,21.15560,30.00894,2.98168,0.00000,0.34301,false,true,true,false,false,true
0.51000,21.53000,30.00000,162.17830,119.94889,2.17830,-0.05111,0.37338,-0.00892,0.37285,-0.00888,21.52846,30.00007,21.18543,30.00894,2.98281,0.00000,0.34314,false,true,true,false,false,true
0.52000,21.56000,30.00000,162.17930,119.94889,2.17930,-0.05111,0.37355,-0.00892,0.37300,-0.00889,21.55843,30.00006,21.21527,30.00894,2.98400,0.00000,0.34327,false,true,true,false,false,true
0.53000,21.59000,30.00000,162.18024,119.94889,2.18024,-0.05111,0.37371,-0.00892,0.37315,-0.00889,21.58842,30.00005,21.24512,30.00894,2.98520,0.00000,0.34341,false,true,true,false,false,true
0.54000,21.62000,30.00000,162.18110,119.94889,2.18110,-0.05111,0.37385,-0.00892,0.37330,-0.00890,21.61842,30.00005,21.27499,30.00894,2.98639,0.00000,0.34355,false,true,true,false,false,true
0.55000,21.65000,30.00000,162.18189,119.94889,2.18189,-0.05111,0.37399,-0.00892,0.37345,-0.00890,21.64843,30.00004,21.30486,30.00894,2.98756,0.00000,0.34369,false,true,true,false,false,true
0.56000,21.68000,30.00000,162.18261,119.94889,2.18261,-0.05111,0.37411,-0.00892,0.37359,-0.00891,21.67845,30.00004,21.33475,30.00894,2.98870,0.00000,0.34382,false,true,true,false,false,true
0.57000,21.71000,30.00000,162.18327,119.94889,2.18327,-0.05111,0.37423,-0.00892,0.37372,-0.00891,21.70847,30.00003,21.36465,30.00894,2.98978,0.00000,0.34394,false,true,true,false,false,true
0.58000,21.74000,30.00000,162.18386,119.94889,2.18386,-0.05111,0.37433,-0.00892,0.37385,-0.00891,21.73850,30.00003,21.39456,30.00894,2.99081,0.00000,0.34406,false,true,true,false,false,true
0.59000,21.77000,30.00000,162.18440,119.94889,2.18440,-0.05111,0.37442,-0.00892,0.37397,-0.00891,21.76853,30.00003,21.42447,30.00894,2.99177,0.00000,0.34417,false,true,true,false,false,true
0.60000,21.80000,30.00000,162.18488,119.94889,2.18488,-0.05111,0.37450,-0.00892,0.37408,-0.00891,21.79856,30.00003,21.45440,30.00894,2.99267,0.00000,0.34427,false,true,true,false,false,true
0.61000,21.83000,30.00000,162.18530,119.94889,2.18530,-0.05111,0.37457,-0.00892,0.37419,-0.00892,21.82859,30.00003,21.48434,30.00894,2.99350,0.00000,0.34437,false,true,true,false,false,true
0.62000,21.86000,30.00000,162.18568,119.94889,2.18568,-0.05111,0.37464,-0.00892,0.37428,-0.00892,21.85862,30.00003,21.51428,30.00894,2.99426,0.00000,0.34446,false,true,true,false,false,true
0.63000,21.89000,30.00000,162.18602,119.94889,2.18602,-0.05111,0.37469,-0.00892,0.37437,-0.00892,21.88865,30.00003,21.54423,30.00894,2.99496,0.00000,0.34454,false,true,true,false,false,true
0.64000,21.92000,30.00000,162.18631,119.94889,2.18631,-0.05111,0.37475,-0.00892,0.37445,-0.00892,21.91868,30.00003,21.57418,30.00894,2.99560,0.00000,0.34461,false,true,true,false,false,true
0.65000,21.95000,30.00000,162.18657,119.94889,2.18657,-0.05111,0.37479,-0.00892,0.37452,-0.00892,21.94871,30.00003,21.60415,30.00894,2.99617,0.00000,0.34468,false,true,true,false,false,true
0.66000,21.98000,30.00000,162.18679,119.94889,2.18679,-0.05111,0.37483,-0.00892,0.37459,-0.00892,21.97873,30.00003,21.63411,30.00894,2.99669,0.00000,0.34474,false,true,true,false,false,true
