time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.58000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02723,-0.00915,120.00001,30.00001,119.97278,30.00916,0.00000,0.00000,0.02872,true,true,true,false,false,true
0.59000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02722,-0.00916,120.00001,30.00001,119.97278,30.00916,0.00000,0.00000,0.02872,true,true,true,false,false,true
0.60000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02722,-0.00916,120.00001,30.00001,119.97278,30.00916,0.00000,0.00000,0.02872,true,true,true,false,false,true
0.61000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02722,-0.00916,120.00000,30.00001,119.97278,30.00916,0.00000,0.00000,0.02872,true,true,true,false,false,true
0.62000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02722,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02872,true,true,true,false,false,true
0.63000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02722,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02872,true,true,true,false,false,true
0.64000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.65000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.66000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.67000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.68000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.69000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.70000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.71000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.72000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.73000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,120.00000,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.74000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.75000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.76000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.77000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.78000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.79000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.80000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.81000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.82000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
